date,county,state,cases,deaths,Population
2/4/2020,Maricopa,Arizona,1,0,4485414
2/5/2020,Maricopa,Arizona,1,0,4485414
2/6/2020,Maricopa,Arizona,1,0,4485414
2/7/2020,Maricopa,Arizona,1,0,4485414
2/8/2020,Maricopa,Arizona,1,0,4485414
2/9/2020,Maricopa,Arizona,1,0,4485414
2/10/2020,Maricopa,Arizona,1,0,4485414
2/11/2020,Maricopa,Arizona,1,0,4485414
2/12/2020,Maricopa,Arizona,1,0,4485414
2/13/2020,Maricopa,Arizona,1,0,4485414
2/14/2020,Maricopa,Arizona,1,0,4485414
2/15/2020,Maricopa,Arizona,1,0,4485414
2/16/2020,Maricopa,Arizona,1,0,4485414
2/17/2020,Maricopa,Arizona,1,0,4485414
2/18/2020,Maricopa,Arizona,1,0,4485414
2/19/2020,Maricopa,Arizona,1,0,4485414
2/20/2020,Maricopa,Arizona,1,0,4485414
2/21/2020,Maricopa,Arizona,1,0,4485414
2/22/2020,Maricopa,Arizona,1,0,4485414
2/23/2020,Maricopa,Arizona,1,0,4485414
2/24/2020,Maricopa,Arizona,1,0,4485414
2/25/2020,Maricopa,Arizona,1,0,4485414
2/26/2020,Maricopa,Arizona,1,0,4485414
2/27/2020,Maricopa,Arizona,1,0,4485414
2/28/2020,Maricopa,Arizona,1,0,4485414
2/29/2020,Maricopa,Arizona,1,0,4485414
3/1/2020,Maricopa,Arizona,1,0,4485414
3/2/2020,Maricopa,Arizona,1,0,4485414
3/3/2020,Maricopa,Arizona,2,0,4485414
3/4/2020,Maricopa,Arizona,2,0,4485414
3/5/2020,Maricopa,Arizona,2,0,4485414
3/6/2020,Maricopa,Arizona,2,0,4485414
3/7/2020,Maricopa,Arizona,2,0,4485414
3/8/2020,Maricopa,Arizona,2,0,4485414
3/9/2020,Maricopa,Arizona,2,0,4485414
3/10/2020,Maricopa,Arizona,2,0,4485414
3/11/2020,Maricopa,Arizona,3,0,4485414
3/12/2020,Maricopa,Arizona,3,0,4485414
3/13/2020,Maricopa,Arizona,3,0,4485414
3/14/2020,Maricopa,Arizona,4,0,4485414
3/15/2020,Maricopa,Arizona,4,0,4485414
3/16/2020,Maricopa,Arizona,8,0,4485414
3/17/2020,Maricopa,Arizona,9,0,4485414
3/18/2020,Maricopa,Arizona,11,0,4485414
3/19/2020,Maricopa,Arizona,22,0,4485414
3/20/2020,Maricopa,Arizona,34,1,4485414
3/21/2020,Maricopa,Arizona,49,1,4485414
3/22/2020,Maricopa,Arizona,81,2,4485414
3/23/2020,Maricopa,Arizona,139,2,4485414
3/24/2020,Maricopa,Arizona,199,2,4485414
3/25/2020,Maricopa,Arizona,251,2,4485414
3/26/2020,Maricopa,Arizona,299,4,4485414
3/27/2020,Maricopa,Arizona,399,5,4485414
3/28/2020,Maricopa,Arizona,454,5,4485414
3/29/2020,Maricopa,Arizona,546,5,4485414
3/26/2020,Mohave,Arizona,2,0,212181
3/27/2020,Mohave,Arizona,4,0,212181
3/28/2020,Mohave,Arizona,5,0,212181
3/29/2020,Mohave,Arizona,6,0,212181
3/17/2020,Navajo,Arizona,1,0,110924
3/18/2020,Navajo,Arizona,2,0,110924
3/19/2020,Navajo,Arizona,3,0,110924
3/20/2020,Navajo,Arizona,3,0,110924
3/21/2020,Navajo,Arizona,10,0,110924
3/22/2020,Navajo,Arizona,13,0,110924
3/23/2020,Navajo,Arizona,25,0,110924
3/24/2020,Navajo,Arizona,32,0,110924
3/25/2020,Navajo,Arizona,37,0,110924
3/26/2020,Navajo,Arizona,43,0,110924
3/27/2020,Navajo,Arizona,49,0,110924
3/28/2020,Navajo,Arizona,57,0,110924
3/29/2020,Navajo,Arizona,62,0,110924
3/9/2020,Pima,Arizona,1,0,1047279
3/10/2020,Pima,Arizona,1,0,1047279
3/11/2020,Pima,Arizona,1,0,1047279
3/12/2020,Pima,Arizona,1,0,1047279
3/13/2020,Pima,Arizona,1,0,1047279
3/14/2020,Pima,Arizona,2,0,1047279
3/15/2020,Pima,Arizona,3,0,1047279
3/16/2020,Pima,Arizona,4,0,1047279
3/17/2020,Pima,Arizona,4,0,1047279
3/18/2020,Pima,Arizona,5,0,1047279
3/19/2020,Pima,Arizona,7,0,1047279
3/20/2020,Pima,Arizona,8,0,1047279
3/21/2020,Pima,Arizona,12,0,1047279
3/22/2020,Pima,Arizona,17,0,1047279
3/23/2020,Pima,Arizona,24,0,1047279
3/24/2020,Pima,Arizona,42,0,1047279
3/25/2020,Pima,Arizona,49,0,1047279
3/26/2020,Pima,Arizona,75,0,1047279
3/27/2020,Pima,Arizona,102,4,1047279
3/28/2020,Pima,Arizona,120,5,1047279
3/29/2020,Pima,Arizona,153,6,1047279
3/6/2020,Pinal,Arizona,1,0,462789
3/7/2020,Pinal,Arizona,3,0,462789
3/8/2020,Pinal,Arizona,3,0,462789
3/9/2020,Pinal,Arizona,3,0,462789
3/10/2020,Pinal,Arizona,3,0,462789
3/11/2020,Pinal,Arizona,5,0,462789
3/12/2020,Pinal,Arizona,5,0,462789
3/13/2020,Pinal,Arizona,5,0,462789
3/14/2020,Pinal,Arizona,5,0,462789
3/15/2020,Pinal,Arizona,5,0,462789
3/16/2020,Pinal,Arizona,5,0,462789
3/17/2020,Pinal,Arizona,5,0,462789
3/18/2020,Pinal,Arizona,8,0,462789
3/19/2020,Pinal,Arizona,10,0,462789
3/20/2020,Pinal,Arizona,10,0,462789
3/21/2020,Pinal,Arizona,14,0,462789
3/22/2020,Pinal,Arizona,16,0,462789
3/23/2020,Pinal,Arizona,17,0,462789
3/24/2020,Pinal,Arizona,22,0,462789
3/25/2020,Pinal,Arizona,23,0,462789
3/26/2020,Pinal,Arizona,35,0,462789
3/27/2020,Pinal,Arizona,36,0,462789
3/28/2020,Pinal,Arizona,41,0,462789
3/29/2020,Pinal,Arizona,51,0,462789
3/19/2020,Santa Cruz,Arizona,1,0,46498
3/20/2020,Santa Cruz,Arizona,1,0,46498
3/21/2020,Santa Cruz,Arizona,1,0,46498
3/22/2020,Santa Cruz,Arizona,1,0,46498
3/23/2020,Santa Cruz,Arizona,1,0,46498
3/24/2020,Santa Cruz,Arizona,1,0,46498
3/25/2020,Santa Cruz,Arizona,2,0,46498
3/26/2020,Santa Cruz,Arizona,2,0,46498
3/27/2020,Santa Cruz,Arizona,2,0,46498
3/28/2020,Santa Cruz,Arizona,2,0,46498
3/29/2020,Santa Cruz,Arizona,2,0,46498
3/19/2020,Yavapai,Arizona,1,0,235099
3/20/2020,Yavapai,Arizona,1,0,235099
3/21/2020,Yavapai,Arizona,1,0,235099
3/22/2020,Yavapai,Arizona,3,0,235099
3/23/2020,Yavapai,Arizona,3,0,235099
3/24/2020,Yavapai,Arizona,3,0,235099
3/25/2020,Yavapai,Arizona,4,0,235099
3/26/2020,Yavapai,Arizona,5,0,235099
3/27/2020,Yavapai,Arizona,9,0,235099
3/28/2020,Yavapai,Arizona,13,0,235099
3/29/2020,Yavapai,Arizona,12,0,235099
3/20/2020,Yuma,Arizona,1,0,213787
3/21/2020,Yuma,Arizona,1,0,213787
3/22/2020,Yuma,Arizona,1,0,213787
3/23/2020,Yuma,Arizona,1,0,213787
3/24/2020,Yuma,Arizona,2,0,213787
3/25/2020,Yuma,Arizona,3,0,213787
3/26/2020,Yuma,Arizona,4,0,213787
3/27/2020,Yuma,Arizona,4,0,213787
3/28/2020,Yuma,Arizona,4,0,213787
3/29/2020,Yuma,Arizona,9,0,213787
3/29/2020,Arkansas,Arkansas,1,0,17486
3/29/2020,Ashley,Arkansas,1,0,19657
3/27/2020,Baxter,Arkansas,1,0,41932
3/28/2020,Baxter,Arkansas,1,0,41932
3/29/2020,Baxter,Arkansas,1,0,41932
3/19/2020,Benton,Arkansas,1,0,279141
3/20/2020,Benton,Arkansas,1,0,279141
3/21/2020,Benton,Arkansas,1,0,279141
3/22/2020,Benton,Arkansas,1,0,279141
3/23/2020,Benton,Arkansas,1,0,279141
3/24/2020,Benton,Arkansas,3,0,279141
3/25/2020,Benton,Arkansas,18,0,279141
3/26/2020,Benton,Arkansas,23,0,279141
3/27/2020,Benton,Arkansas,24,0,279141
3/28/2020,Benton,Arkansas,29,0,279141
3/29/2020,Benton,Arkansas,33,0,279141
3/19/2020,Boone,Arkansas,1,0,37432
3/20/2020,Boone,Arkansas,1,0,37432
3/21/2020,Boone,Arkansas,1,0,37432
3/22/2020,Boone,Arkansas,1,0,37432
3/23/2020,Boone,Arkansas,1,0,37432
3/24/2020,Boone,Arkansas,1,0,37432
3/25/2020,Boone,Arkansas,1,0,37432
3/26/2020,Boone,Arkansas,1,0,37432
3/27/2020,Boone,Arkansas,1,0,37432
3/28/2020,Boone,Arkansas,1,0,37432
3/29/2020,Boone,Arkansas,1,0,37432
3/18/2020,Bradley,Arkansas,1,0,10763
3/19/2020,Bradley,Arkansas,1,0,10763
3/20/2020,Bradley,Arkansas,1,0,10763
3/21/2020,Bradley,Arkansas,1,0,10763
3/22/2020,Bradley,Arkansas,1,0,10763
3/23/2020,Bradley,Arkansas,1,0,10763
3/24/2020,Bradley,Arkansas,4,0,10763
3/25/2020,Bradley,Arkansas,4,0,10763
3/26/2020,Bradley,Arkansas,4,0,10763
3/27/2020,Bradley,Arkansas,4,0,10763
3/28/2020,Bradley,Arkansas,4,0,10763
3/29/2020,Bradley,Arkansas,4,0,10763
3/26/2020,Chicot,Arkansas,1,0,10118
3/27/2020,Chicot,Arkansas,1,0,10118
3/28/2020,Chicot,Arkansas,1,0,10118
3/29/2020,Chicot,Arkansas,2,0,10118
3/19/2020,Clark,Arkansas,1,0,22320
3/20/2020,Clark,Arkansas,1,0,22320
3/21/2020,Clark,Arkansas,1,0,22320
3/22/2020,Clark,Arkansas,1,0,22320
3/23/2020,Clark,Arkansas,1,0,22320
3/24/2020,Clark,Arkansas,6,0,22320
3/25/2020,Clark,Arkansas,13,0,22320
3/26/2020,Clark,Arkansas,15,0,22320
3/27/2020,Clark,Arkansas,17,0,22320
3/28/2020,Clark,Arkansas,18,0,22320
3/29/2020,Clark,Arkansas,18,0,22320
3/16/2020,Cleburne,Arkansas,1,0,24919
3/17/2020,Cleburne,Arkansas,1,0,24919
3/18/2020,Cleburne,Arkansas,1,0,24919
3/19/2020,Cleburne,Arkansas,1,0,24919
3/20/2020,Cleburne,Arkansas,11,0,24919
3/21/2020,Cleburne,Arkansas,22,0,24919
3/22/2020,Cleburne,Arkansas,25,0,24919
3/23/2020,Cleburne,Arkansas,25,0,24919
3/24/2020,Cleburne,Arkansas,34,1,24919
3/25/2020,Cleburne,Arkansas,41,1,24919
3/26/2020,Cleburne,Arkansas,46,2,24919
3/27/2020,Cleburne,Arkansas,49,2,24919
3/28/2020,Cleburne,Arkansas,50,2,24919
3/29/2020,Cleburne,Arkansas,56,2,24919
3/16/2020,Cleveland,Arkansas,1,0,7956
3/17/2020,Cleveland,Arkansas,1,0,7956
3/18/2020,Cleveland,Arkansas,1,0,7956
3/19/2020,Cleveland,Arkansas,1,0,7956
3/20/2020,Cleveland,Arkansas,1,0,7956
3/21/2020,Cleveland,Arkansas,1,0,7956
3/22/2020,Cleveland,Arkansas,1,0,7956
3/23/2020,Cleveland,Arkansas,1,0,7956
3/24/2020,Cleveland,Arkansas,3,0,7956
3/25/2020,Cleveland,Arkansas,4,0,7956
3/26/2020,Cleveland,Arkansas,4,0,7956
3/27/2020,Cleveland,Arkansas,4,0,7956
3/28/2020,Cleveland,Arkansas,5,0,7956
3/29/2020,Cleveland,Arkansas,5,0,7956
3/24/2020,Columbia,Arkansas,1,0,23457
3/25/2020,Columbia,Arkansas,1,0,23457
3/26/2020,Columbia,Arkansas,1,0,23457
3/27/2020,Columbia,Arkansas,1,0,23457
3/28/2020,Columbia,Arkansas,1,0,23457
3/29/2020,Columbia,Arkansas,2,0,23457
3/24/2020,Conway,Arkansas,1,0,20846
3/25/2020,Conway,Arkansas,2,0,20846
3/26/2020,Conway,Arkansas,2,0,20846
3/27/2020,Conway,Arkansas,2,0,20846
3/28/2020,Conway,Arkansas,2,1,20846
3/29/2020,Conway,Arkansas,2,1,20846
3/19/2020,Craighead,Arkansas,1,0,110332
3/20/2020,Craighead,Arkansas,1,0,110332
3/21/2020,Craighead,Arkansas,1,0,110332
3/22/2020,Craighead,Arkansas,1,0,110332
3/23/2020,Craighead,Arkansas,1,0,110332
3/24/2020,Craighead,Arkansas,4,0,110332
3/25/2020,Craighead,Arkansas,4,0,110332
3/26/2020,Craighead,Arkansas,4,0,110332
3/27/2020,Craighead,Arkansas,4,0,110332
3/28/2020,Craighead,Arkansas,4,0,110332
3/29/2020,Craighead,Arkansas,6,0,110332
3/24/2020,Crawford,Arkansas,1,0,63257
3/25/2020,Crawford,Arkansas,1,0,63257
3/26/2020,Crawford,Arkansas,1,0,63257
3/27/2020,Crawford,Arkansas,1,0,63257
3/28/2020,Crawford,Arkansas,1,0,63257
3/29/2020,Crawford,Arkansas,2,0,63257
3/19/2020,Crittenden,Arkansas,1,0,47955
3/20/2020,Crittenden,Arkansas,1,0,47955
3/21/2020,Crittenden,Arkansas,1,0,47955
3/22/2020,Crittenden,Arkansas,1,0,47955
3/23/2020,Crittenden,Arkansas,1,0,47955
3/24/2020,Crittenden,Arkansas,3,0,47955
3/25/2020,Crittenden,Arkansas,7,0,47955
3/26/2020,Crittenden,Arkansas,7,0,47955
3/27/2020,Crittenden,Arkansas,12,0,47955
3/28/2020,Crittenden,Arkansas,15,0,47955
3/29/2020,Crittenden,Arkansas,17,0,47955
3/24/2020,Cross,Arkansas,1,0,16419
3/25/2020,Cross,Arkansas,1,0,16419
3/26/2020,Cross,Arkansas,1,0,16419
3/27/2020,Cross,Arkansas,1,0,16419
3/28/2020,Cross,Arkansas,2,0,16419
3/29/2020,Cross,Arkansas,2,0,16419
3/16/2020,Desha,Arkansas,1,0,11361
3/17/2020,Desha,Arkansas,1,0,11361
3/18/2020,Desha,Arkansas,1,0,11361
3/19/2020,Desha,Arkansas,1,0,11361
3/20/2020,Desha,Arkansas,1,0,11361
3/21/2020,Desha,Arkansas,1,0,11361
3/22/2020,Desha,Arkansas,1,0,11361
3/23/2020,Desha,Arkansas,1,0,11361
3/24/2020,Desha,Arkansas,2,0,11361
3/25/2020,Desha,Arkansas,2,0,11361
3/26/2020,Desha,Arkansas,2,0,11361
3/27/2020,Desha,Arkansas,2,0,11361
3/28/2020,Desha,Arkansas,2,0,11361
3/29/2020,Desha,Arkansas,2,0,11361
3/25/2020,Drew,Arkansas,1,0,18219
3/26/2020,Drew,Arkansas,2,0,18219
3/27/2020,Drew,Arkansas,2,0,18219
3/28/2020,Drew,Arkansas,2,0,18219
3/29/2020,Drew,Arkansas,2,0,18219
3/18/2020,Faulkner,Arkansas,1,0,126007
3/19/2020,Faulkner,Arkansas,1,0,126007
3/20/2020,Faulkner,Arkansas,1,0,126007
3/21/2020,Faulkner,Arkansas,1,0,126007
3/22/2020,Faulkner,Arkansas,7,0,126007
3/23/2020,Faulkner,Arkansas,7,0,126007
3/24/2020,Faulkner,Arkansas,17,0,126007
3/25/2020,Faulkner,Arkansas,23,0,126007
3/26/2020,Faulkner,Arkansas,24,0,126007
3/27/2020,Faulkner,Arkansas,28,0,126007
3/28/2020,Faulkner,Arkansas,29,0,126007
3/29/2020,Faulkner,Arkansas,30,0,126007
3/15/2020,Garland,Arkansas,2,0,99386
3/16/2020,Garland,Arkansas,2,0,99386
3/17/2020,Garland,Arkansas,2,0,99386
3/18/2020,Garland,Arkansas,2,0,99386
3/19/2020,Garland,Arkansas,3,0,99386
3/20/2020,Garland,Arkansas,6,0,99386
3/21/2020,Garland,Arkansas,6,0,99386
3/22/2020,Garland,Arkansas,9,0,99386
3/23/2020,Garland,Arkansas,9,0,99386
3/24/2020,Garland,Arkansas,11,0,99386
3/25/2020,Garland,Arkansas,18,0,99386
3/26/2020,Garland,Arkansas,19,0,99386
3/27/2020,Garland,Arkansas,20,0,99386
3/28/2020,Garland,Arkansas,20,0,99386
3/29/2020,Garland,Arkansas,26,0,99386
3/19/2020,Grant,Arkansas,1,0,18265
3/20/2020,Grant,Arkansas,1,0,18265
3/21/2020,Grant,Arkansas,1,0,18265
3/22/2020,Grant,Arkansas,1,0,18265
3/23/2020,Grant,Arkansas,1,0,18265
3/24/2020,Grant,Arkansas,3,0,18265
3/25/2020,Grant,Arkansas,3,0,18265
3/26/2020,Grant,Arkansas,3,0,18265
3/27/2020,Grant,Arkansas,3,0,18265
3/28/2020,Grant,Arkansas,3,0,18265
3/29/2020,Grant,Arkansas,3,0,18265
3/19/2020,Greene,Arkansas,1,0,45325
3/20/2020,Greene,Arkansas,1,0,45325
3/21/2020,Greene,Arkansas,1,0,45325
3/22/2020,Greene,Arkansas,1,0,45325
3/23/2020,Greene,Arkansas,1,0,45325
3/24/2020,Greene,Arkansas,3,0,45325
3/25/2020,Greene,Arkansas,3,0,45325
3/26/2020,Greene,Arkansas,3,0,45325
3/27/2020,Greene,Arkansas,3,0,45325
3/28/2020,Greene,Arkansas,3,0,45325
3/29/2020,Greene,Arkansas,3,0,45325
3/24/2020,Hempstead,Arkansas,1,0,21532
3/25/2020,Hempstead,Arkansas,1,0,21532
3/26/2020,Hempstead,Arkansas,1,0,21532
3/27/2020,Hempstead,Arkansas,1,0,21532
3/29/2020,Hempstead,Arkansas,1,0,21532
3/24/2020,Hot Spring,Arkansas,1,0,33771
3/25/2020,Hot Spring,Arkansas,1,0,33771
3/26/2020,Hot Spring,Arkansas,1,0,33771
3/27/2020,Hot Spring,Arkansas,2,0,33771
3/28/2020,Hot Spring,Arkansas,1,0,33771
3/29/2020,Hot Spring,Arkansas,3,0,33771
3/26/2020,Howard,Arkansas,2,0,13202
3/27/2020,Howard,Arkansas,3,0,13202
3/28/2020,Howard,Arkansas,3,0,13202
3/29/2020,Howard,Arkansas,3,0,13202
3/19/2020,Independence,Arkansas,1,0,37825
3/20/2020,Independence,Arkansas,1,0,37825
3/21/2020,Independence,Arkansas,1,0,37825
3/22/2020,Independence,Arkansas,1,0,37825
3/23/2020,Independence,Arkansas,1,0,37825
3/24/2020,Independence,Arkansas,3,0,37825
3/25/2020,Independence,Arkansas,3,0,37825
3/26/2020,Independence,Arkansas,3,0,37825
3/27/2020,Independence,Arkansas,3,0,37825
3/28/2020,Independence,Arkansas,3,0,37825
3/29/2020,Independence,Arkansas,3,0,37825
3/11/2020,Jefferson,Arkansas,1,0,66824
3/12/2020,Jefferson,Arkansas,1,0,66824
3/13/2020,Jefferson,Arkansas,1,0,66824
3/14/2020,Jefferson,Arkansas,2,0,66824
3/15/2020,Jefferson,Arkansas,5,0,66824
3/16/2020,Jefferson,Arkansas,5,0,66824
3/17/2020,Jefferson,Arkansas,5,0,66824
3/18/2020,Jefferson,Arkansas,10,0,66824
3/19/2020,Jefferson,Arkansas,18,0,66824
3/20/2020,Jefferson,Arkansas,19,0,66824
3/21/2020,Jefferson,Arkansas,19,0,66824
3/22/2020,Jefferson,Arkansas,20,0,66824
3/23/2020,Jefferson,Arkansas,20,0,66824
3/24/2020,Jefferson,Arkansas,22,0,66824
3/25/2020,Jefferson,Arkansas,22,0,66824
3/26/2020,Jefferson,Arkansas,23,0,66824
3/27/2020,Jefferson,Arkansas,23,0,66824
3/28/2020,Jefferson,Arkansas,25,0,66824
3/29/2020,Jefferson,Arkansas,26,0,66824
3/28/2020,Johnson,Arkansas,1,0,26578
3/29/2020,Johnson,Arkansas,1,0,26578
3/24/2020,Lawrence,Arkansas,1,0,16406
3/25/2020,Lawrence,Arkansas,1,0,16406
3/26/2020,Lawrence,Arkansas,2,0,16406
3/27/2020,Lawrence,Arkansas,3,0,16406
3/28/2020,Lawrence,Arkansas,1,0,16406
3/29/2020,Lawrence,Arkansas,1,0,16406
3/16/2020,Lincoln,Arkansas,1,0,13024
3/17/2020,Lincoln,Arkansas,1,0,13024
3/18/2020,Lincoln,Arkansas,1,0,13024
3/19/2020,Lincoln,Arkansas,1,0,13024
3/20/2020,Lincoln,Arkansas,1,0,13024
3/21/2020,Lincoln,Arkansas,1,0,13024
3/22/2020,Lincoln,Arkansas,1,0,13024
3/23/2020,Lincoln,Arkansas,1,0,13024
3/24/2020,Lincoln,Arkansas,3,0,13024
3/25/2020,Lincoln,Arkansas,4,0,13024
3/26/2020,Lincoln,Arkansas,5,0,13024
3/27/2020,Lincoln,Arkansas,6,0,13024
3/28/2020,Lincoln,Arkansas,6,0,13024
3/29/2020,Lincoln,Arkansas,6,0,13024
3/26/2020,Lonoke,Arkansas,4,0,73309
3/27/2020,Lonoke,Arkansas,4,0,73309
3/28/2020,Lonoke,Arkansas,4,0,73309
3/29/2020,Lonoke,Arkansas,4,0,73309
3/29/2020,Nevada,Arkansas,1,0,8252
3/29/2020,Perry,Arkansas,1,0,10455
3/24/2020,Pike,Arkansas,1,0,10718
3/25/2020,Pike,Arkansas,2,0,10718
3/26/2020,Pike,Arkansas,2,0,10718
3/27/2020,Pike,Arkansas,2,0,10718
3/28/2020,Pike,Arkansas,3,0,10718
3/29/2020,Pike,Arkansas,3,0,10718
3/19/2020,Poinsett,Arkansas,1,0,23528
3/20/2020,Poinsett,Arkansas,1,0,23528
3/21/2020,Poinsett,Arkansas,1,0,23528
3/22/2020,Poinsett,Arkansas,1,0,23528
3/23/2020,Poinsett,Arkansas,1,0,23528
3/24/2020,Poinsett,Arkansas,3,0,23528
3/25/2020,Poinsett,Arkansas,3,0,23528
3/26/2020,Poinsett,Arkansas,3,0,23528
3/27/2020,Poinsett,Arkansas,3,0,23528
3/28/2020,Poinsett,Arkansas,3,0,23528
3/29/2020,Poinsett,Arkansas,3,0,23528
3/19/2020,Polk,Arkansas,1,0,19964
3/20/2020,Polk,Arkansas,1,0,19964
3/21/2020,Polk,Arkansas,1,0,19964
3/22/2020,Polk,Arkansas,1,0,19964
3/23/2020,Polk,Arkansas,1,0,19964
3/24/2020,Polk,Arkansas,2,0,19964
3/25/2020,Polk,Arkansas,2,0,19964
3/26/2020,Polk,Arkansas,2,0,19964
3/27/2020,Polk,Arkansas,2,0,19964
3/28/2020,Polk,Arkansas,2,0,19964
3/29/2020,Polk,Arkansas,2,0,19964
3/19/2020,Pope,Arkansas,1,0,64072
3/20/2020,Pope,Arkansas,1,0,64072
3/21/2020,Pope,Arkansas,1,0,64072
3/22/2020,Pope,Arkansas,1,0,64072
3/23/2020,Pope,Arkansas,1,0,64072
3/24/2020,Pope,Arkansas,2,0,64072
3/25/2020,Pope,Arkansas,3,0,64072
3/26/2020,Pope,Arkansas,3,0,64072
3/27/2020,Pope,Arkansas,3,0,64072
3/28/2020,Pope,Arkansas,3,0,64072
3/29/2020,Pope,Arkansas,4,0,64072
3/12/2020,Pulaski,Arkansas,5,0,391911
3/13/2020,Pulaski,Arkansas,6,0,391911
3/14/2020,Pulaski,Arkansas,7,0,391911
3/15/2020,Pulaski,Arkansas,8,0,391911
3/16/2020,Pulaski,Arkansas,10,0,391911
3/17/2020,Pulaski,Arkansas,10,0,391911
3/18/2020,Pulaski,Arkansas,13,0,391911
3/19/2020,Pulaski,Arkansas,18,0,391911
3/20/2020,Pulaski,Arkansas,23,0,391911
3/21/2020,Pulaski,Arkansas,28,0,391911
3/22/2020,Pulaski,Arkansas,52,0,391911
3/23/2020,Pulaski,Arkansas,54,0,391911
3/24/2020,Pulaski,Arkansas,64,1,391911
3/25/2020,Pulaski,Arkansas,79,1,391911
3/26/2020,Pulaski,Arkansas,83,1,391911
3/27/2020,Pulaski,Arkansas,89,1,391911
3/28/2020,Pulaski,Arkansas,92,2,391911
3/29/2020,Pulaski,Arkansas,94,2,391911
3/26/2020,Randolph,Arkansas,2,0,17958
3/27/2020,Randolph,Arkansas,2,0,17958
3/28/2020,Randolph,Arkansas,2,0,17958
3/29/2020,Randolph,Arkansas,2,0,17958
3/15/2020,Saline,Arkansas,1,0,122437
3/16/2020,Saline,Arkansas,1,0,122437
3/17/2020,Saline,Arkansas,1,0,122437
3/18/2020,Saline,Arkansas,1,0,122437
3/19/2020,Saline,Arkansas,1,0,122437
3/20/2020,Saline,Arkansas,1,0,122437
3/21/2020,Saline,Arkansas,1,0,122437
3/22/2020,Saline,Arkansas,1,0,122437
3/23/2020,Saline,Arkansas,1,0,122437
3/24/2020,Saline,Arkansas,4,0,122437
3/25/2020,Saline,Arkansas,4,0,122437
3/26/2020,Saline,Arkansas,4,0,122437
3/27/2020,Saline,Arkansas,4,0,122437
3/28/2020,Saline,Arkansas,4,0,122437
3/29/2020,Saline,Arkansas,6,0,122437
3/19/2020,Searcy,Arkansas,1,0,7881
3/20/2020,Searcy,Arkansas,1,0,7881
3/21/2020,Searcy,Arkansas,1,0,7881
3/22/2020,Searcy,Arkansas,1,0,7881
3/23/2020,Searcy,Arkansas,1,0,7881
3/24/2020,Searcy,Arkansas,2,0,7881
3/25/2020,Searcy,Arkansas,2,0,7881
3/26/2020,Searcy,Arkansas,4,0,7881
3/27/2020,Searcy,Arkansas,4,0,7881
3/28/2020,Searcy,Arkansas,4,0,7881
3/29/2020,Searcy,Arkansas,4,0,7881
3/19/2020,Sebastian,Arkansas,1,0,127827
3/20/2020,Sebastian,Arkansas,1,0,127827
3/21/2020,Sebastian,Arkansas,1,0,127827
3/22/2020,Sebastian,Arkansas,1,0,127827
3/23/2020,Sebastian,Arkansas,1,0,127827
3/24/2020,Sebastian,Arkansas,1,0,127827
3/25/2020,Sebastian,Arkansas,1,0,127827
3/26/2020,Sebastian,Arkansas,3,0,127827
3/27/2020,Sebastian,Arkansas,3,0,127827
3/28/2020,Sebastian,Arkansas,4,0,127827
3/29/2020,Sebastian,Arkansas,5,0,127827
3/19/2020,Sevier,Arkansas,1,0,17007
3/20/2020,Sevier,Arkansas,1,0,17007
3/21/2020,Sevier,Arkansas,1,0,17007
3/22/2020,Sevier,Arkansas,1,0,17007
3/23/2020,Sevier,Arkansas,1,0,17007
3/24/2020,Sevier,Arkansas,1,0,17007
3/25/2020,Sevier,Arkansas,1,0,17007
3/26/2020,Sevier,Arkansas,1,0,17007
3/27/2020,Sevier,Arkansas,1,0,17007
3/28/2020,Sevier,Arkansas,1,0,17007
3/29/2020,Sevier,Arkansas,2,0,17007
3/24/2020,Stone,Arkansas,2,0,12506
3/25/2020,Stone,Arkansas,3,0,12506
3/26/2020,Stone,Arkansas,4,0,12506
3/27/2020,Stone,Arkansas,4,0,12506
3/28/2020,Stone,Arkansas,4,0,12506
3/29/2020,Stone,Arkansas,4,0,12506
3/24/2020,Union,Arkansas,1,0,38682
3/25/2020,Union,Arkansas,2,0,38682
3/26/2020,Union,Arkansas,2,0,38682
3/27/2020,Union,Arkansas,2,0,38682
3/28/2020,Union,Arkansas,5,0,38682
3/29/2020,Union,Arkansas,6,0,38682
3/19/2020,Van Buren,Arkansas,1,0,16545
3/20/2020,Van Buren,Arkansas,1,0,16545
3/21/2020,Van Buren,Arkansas,1,0,16545
3/22/2020,Van Buren,Arkansas,1,0,16545
3/23/2020,Van Buren,Arkansas,1,0,16545
3/24/2020,Van Buren,Arkansas,7,0,16545
3/25/2020,Van Buren,Arkansas,10,0,16545
3/26/2020,Van Buren,Arkansas,13,0,16545
3/27/2020,Van Buren,Arkansas,17,0,16545
3/28/2020,Van Buren,Arkansas,17,0,16545
3/29/2020,Van Buren,Arkansas,18,1,16545
3/18/2020,Washington,Arkansas,1,0,239187
3/19/2020,Washington,Arkansas,1,0,239187
3/20/2020,Washington,Arkansas,1,0,239187
3/21/2020,Washington,Arkansas,1,0,239187
3/22/2020,Washington,Arkansas,5,0,239187
3/23/2020,Washington,Arkansas,5,0,239187
3/24/2020,Washington,Arkansas,6,0,239187
3/25/2020,Washington,Arkansas,10,0,239187
3/26/2020,Washington,Arkansas,12,0,239187
3/27/2020,Washington,Arkansas,13,0,239187
