"Date","Day","Country","Cases","Death","Population","Cases_Percent","Death_Percent","Beta"
2020-02-22,31,"japan",122,1,126529100,0.00000096,0.00000001,0.351
2020-02-23,32,"japan",147,1,126529100,0.00000116,0.00000001,0.357
2020-02-24,33,"japan",159,1,126529100,0.00000126,0.00000001,0.351
2020-02-25,34,"japan",170,1,126529100,0.00000134,0.00000001,0.343
2020-02-26,35,"japan",189,2,126529100,0.00000149,0.00000002,0.341
2020-02-27,36,"japan",214,4,126529100,0.00000169,0.00000003,0.339
2020-02-28,37,"japan",228,4,126529100,0.0000018,0.00000003,0.333
2020-02-29,38,"japan",241,5,126529100,0.0000019,0.00000004,0.327
2020-03-01,39,"japan",256,6,126529100,0.00000202,0.00000005,0.321
2020-03-02,40,"japan",274,6,126529100,0.00000217,0.00000005,0.315
2020-03-03,41,"japan",293,6,126529100,0.00000232,0.00000005,0.311
2020-03-04,42,"japan",331,6,126529100,0.00000262,0.00000005,0.311
2020-03-05,43,"japan",360,6,126529100,0.00000285,0.00000005,0.307
2020-03-06,44,"japan",420,6,126529100,0.00000332,0.00000005,0.309
2020-03-07,45,"japan",461,6,126529100,0.00000364,0.00000005,0.307
2020-03-08,46,"japan",502,6,126529100,0.00000397,0.00000005,0.305
2020-03-09,47,"japan",511,10,126529100,0.00000404,0.00000008,0.297
2020-03-10,48,"japan",581,10,126529100,0.00000459,0.00000008,0.299
2020-03-11,49,"japan",639,15,126529100,0.00000505,0.00000012,0.297
2020-03-12,50,"japan",639,16,126529100,0.00000505,0.00000013,0.289
2020-03-13,51,"japan",701,19,126529100,0.00000554,0.00000015,0.287
2020-03-14,52,"japan",773,22,126529100,0.00000611,0.00000017,0.287
2020-03-15,53,"japan",839,22,126529100,0.00000663,0.00000017,0.285
2020-03-16,54,"japan",839,27,126529100,0.00000663,0.00000021,0.279
2020-03-17,55,"japan",878,29,126529100,0.00000694,0.00000023,0.275
2020-03-18,56,"japan",889,29,126529100,0.00000703,0.00000023,0.269
2020-03-19,57,"japan",924,29,126529100,0.0000073,0.00000023,0.265
2020-03-20,58,"japan",963,33,126529100,0.00000761,0.00000026,0.263
2020-03-21,59,"japan",1007,35,126529100,0.00000796,0.00000028,0.259
2020-03-22,60,"japan",1101,41,126529100,0.0000087,0.00000032,0.259
2020-03-23,61,"japan",1128,42,126529100,0.00000891,0.00000033,0.255
2020-03-24,62,"japan",1193,43,126529100,0.00000943,0.00000034,0.253
2020-03-25,63,"japan",1307,45,126529100,0.00001033,0.00000036,0.251
2020-03-26,64,"japan",1387,47,126529100,0.00001096,0.00000037,0.249
2020-03-27,65,"japan",1468,49,126529100,0.0000116,0.00000039,0.247
2020-03-28,66,"japan",1693,52,126529100,0.00001338,0.00000041,0.249
2020-03-29,67,"japan",1866,54,126529100,0.00001475,0.00000043,0.249
2020-03-03,0,"jordan",1,0,9956011,0.0000001,0,0.001
2020-03-04,1,"jordan",1,0,9956011,0.0000001,0,0.001
2020-03-05,2,"jordan",1,0,9956011,0.0000001,0,0.483
2020-03-06,3,"jordan",1,0,9956011,0.0000001,0,0.261
2020-03-07,4,"jordan",1,0,9956011,0.0000001,0,0.187
2020-03-08,5,"jordan",1,0,9956011,0.0000001,0,0.149
2020-03-09,6,"jordan",1,0,9956011,0.0000001,0,0.127
2020-03-10,7,"jordan",1,0,9956011,0.0000001,0,0.113
2020-03-11,8,"jordan",1,0,9956011,0.0000001,0,0.101
2020-03-12,9,"jordan",1,0,9956011,0.0000001,0,0.095
2020-03-13,10,"jordan",1,0,9956011,0.0000001,0,0.089
2020-03-14,11,"jordan",1,0,9956011,0.0000001,0,0.083
2020-03-15,12,"jordan",8,0,9956011,0.0000008,0,0.649
2020-03-16,13,"jordan",17,0,9956011,0.00000171,0,0.873
2020-03-17,14,"jordan",34,0,9956011,0.00000342,0,1.075
2020-03-18,15,"jordan",52,0,9956011,0.00000522,0,1.125
2020-03-19,16,"jordan",69,0,9956011,0.00000693,0,1.125
2020-03-20,17,"jordan",85,0,9956011,0.00000854,0,1.075
2020-03-21,18,"jordan",85,0,9956011,0.00000854,0,0.977
2020-03-22,19,"jordan",112,0,9956011,0.00001125,0,0.975
2020-03-23,20,"jordan",127,0,9956011,0.00001276,0,0.929
2020-03-24,21,"jordan",154,0,9956011,0.00001547,0,0.909
2020-03-25,22,"jordan",172,0,9956011,0.00001728,0,0.867
2020-03-26,23,"jordan",212,0,9956011,0.00002129,0,0.855
2020-03-27,24,"jordan",235,1,9956011,0.0000236,0.0000001,0.819
2020-03-28,25,"jordan",246,1,9956011,0.00002471,0.0000001,0.775
2020-03-29,26,"jordan",259,3,9956011,0.00002601,0.0000003,0.737
2020-03-13,0,"kazakhstan",4,0,18276499,0.00000022,0,0.001
2020-03-14,1,"kazakhstan",6,0,18276499,0.00000033,0,0.001
2020-03-15,2,"kazakhstan",9,0,18276499,0.00000049,0,7
2020-03-16,3,"kazakhstan",10,0,18276499,0.00000055,0,3.15
2020-03-17,4,"kazakhstan",33,0,18276499,0.00000181,0,6.5
2020-03-18,5,"kazakhstan",35,0,18276499,0.00000192,0,3.85
2020-03-19,6,"kazakhstan",44,0,18276499,0.00000241,0,3.05
2020-03-20,7,"kazakhstan",49,3,18276499,0.00000268,0.00000016,2.35
2020-03-21,8,"kazakhstan",53,0,18276499,0.0000029,0,1.875
2020-03-22,9,"kazakhstan",60,0,18276499,0.00000328,0,1.6
2020-03-23,10,"kazakhstan",62,0,18276499,0.00000339,0,1.325
2020-03-24,11,"kazakhstan",72,0,18276499,0.00000394,0,1.2
2020-03-25,12,"kazakhstan",81,0,18276499,0.00000443,0,1.1
2020-03-26,13,"kazakhstan",111,1,18276499,0.00000607,0.00000005,1.1
2020-03-27,14,"kazakhstan",150,1,18276499,0.00000821,0.00000005,1.1
2020-03-28,15,"kazakhstan",228,1,18276499,0.00001248,0.00000005,1.15
2020-03-29,16,"kazakhstan",284,1,18276499,0.00001554,0.00000005,1.125
2020-03-13,0,"kenya",1,0,51393010,0.00000002,0,0.001
2020-03-14,1,"kenya",1,0,51393010,0.00000002,0,0.001
2020-03-15,2,"kenya",3,0,51393010,0.00000006,0,11
2020-03-16,3,"kenya",3,0,51393010,0.00000006,0,4.1
2020-03-17,4,"kenya",3,0,51393010,0.00000006,0,2.15
2020-03-18,5,"kenya",3,0,51393010,0.00000006,0,1.35
2020-03-19,6,"kenya",7,0,51393010,0.00000014,0,2.15
2020-03-20,7,"kenya",7,0,51393010,0.00000014,0,1.55
2020-03-21,8,"kenya",7,0,51393010,0.00000014,0,1.2
2020-03-22,9,"kenya",15,0,51393010,0.00000029,0,1.575
2020-03-23,10,"kenya",16,0,51393010,0.00000031,0,1.325
2020-03-24,11,"kenya",25,0,51393010,0.00000049,0,1.425
2020-03-25,12,"kenya",28,0,51393010,0.00000054,0,1.275
2020-03-26,13,"kenya",31,1,51393010,0.0000006,0.00000002,1.15
2020-03-27,14,"kenya",31,1,51393010,0.0000006,0.00000002,1
2020-03-28,15,"kenya",38,1,51393010,0.00000074,0.00000002,0.975
2020-03-29,16,"kenya",42,1,51393010,0.00000082,0.00000002,0.909
2020-01-22,0,"korea, south",1,0,51635256,0.00000002,0,0.001
2020-01-23,1,"korea, south",1,0,51635256,0.00000002,0,0.001
2020-01-24,2,"korea, south",2,0,51635256,0.00000004,0,5.5
2020-01-25,3,"korea, south",2,0,51635256,0.00000004,0,2.2
2020-01-26,4,"korea, south",3,0,51635256,0.00000006,0,2.15
2020-01-27,5,"korea, south",4,0,51635256,0.00000008,0,1.85
2020-01-28,6,"korea, south",4,0,51635256,0.00000008,0,1.275
2020-01-29,7,"korea, south",4,0,51635256,0.00000008,0,0.965
2020-01-30,8,"korea, south",4,0,51635256,0.00000008,0,0.761
2020-01-31,9,"korea, south",11,0,51635256,0.00000021,0,1.275
2020-02-01,10,"korea, south",12,0,51635256,0.00000023,0,1.125
2020-02-02,11,"korea, south",15,0,51635256,0.00000029,0,1.075
2020-02-03,12,"korea, south",15,0,51635256,0.00000029,0,0.919
2020-02-04,13,"korea, south",16,0,51635256,0.00000031,0,0.829
2020-02-05,14,"korea, south",19,0,51635256,0.00000037,0,0.801
2020-02-06,15,"korea, south",23,0,51635256,0.00000045,0,0.781
2020-02-07,16,"korea, south",24,0,51635256,0.00000046,0,0.709
2020-02-08,17,"korea, south",24,0,51635256,0.00000046,0,0.643
2020-02-09,18,"korea, south",25,0,51635256,0.00000048,0,0.599
2020-02-10,19,"korea, south",27,0,51635256,0.00000052,0,0.569
2020-02-11,20,"korea, south",28,0,51635256,0.00000054,0,0.535
2020-02-12,21,"korea, south",28,0,51635256,0.00000054,0,0.497
2020-02-13,22,"korea, south",28,0,51635256,0.00000054,0,0.463
2020-02-14,23,"korea, south",28,0,51635256,0.00000054,0,0.435
2020-02-15,24,"korea, south",28,0,51635256,0.00000054,0,0.409
2020-02-16,25,"korea, south",29,0,51635256,0.00000056,0,0.393
2020-02-17,26,"korea, south",30,0,51635256,0.00000058,0,0.377
2020-02-18,27,"korea, south",31,0,51635256,0.0000006,0,0.363
2020-02-19,28,"korea, south",31,0,51635256,0.0000006,0,0.345
2020-02-20,29,"korea, south",104,1,51635256,0.00000201,0.00000002,0.479
2020-02-21,30,"korea, south",204,2,51635256,0.00000395,0.00000004,0.547
2020-02-22,31,"korea, south",433,2,51635256,0.00000839,0.00000004,0.629
2020-02-23,32,"korea, south",602,6,51635256,0.00001166,0.00000012,0.645
2020-02-24,33,"korea, south",833,8,51635256,0.00001613,0.00000015,0.661
2020-02-25,34,"korea, south",977,10,51635256,0.00001892,0.00000019,0.653
2020-02-26,35,"korea, south",1261,12,51635256,0.00002442,0.00000023,0.659
2020-02-27,36,"korea, south",1766,13,51635256,0.0000342,0.00000025,0.675
2020-02-28,37,"korea, south",2337,13,51635256,0.00004526,0.00000025,0.683
2020-02-29,38,"korea, south",3150,16,51635256,0.000061,0.00000031,0.693
2020-03-01,39,"korea, south",3736,17,51635256,0.00007235,0.00000033,0.685
2020-03-02,40,"korea, south",4335,28,51635256,0.00008395,0.00000054,0.677
2020-03-03,41,"korea, south",5186,28,51635256,0.00010044,0.00000054,0.671
2020-03-04,42,"korea, south",5621,35,51635256,0.00010886,0.00000068,0.655
2020-03-05,43,"korea, south",6088,35,51635256,0.0001179,0.00000068,0.641
2020-03-06,44,"korea, south",6593,42,51635256,0.00012768,0.00000081,0.627
2020-03-07,45,"korea, south",7041,44,51635256,0.00013636,0.00000085,0.611
2020-03-08,46,"korea, south",7314,50,51635256,0.00014165,0.00000097,0.595
2020-03-09,47,"korea, south",7478,53,51635256,0.00014482,0.00000103,0.577
2020-03-10,48,"korea, south",7513,54,51635256,0.0001455,0.00000105,0.561
2020-03-11,49,"korea, south",7755,60,51635256,0.00015019,0.00000116,0.545
2020-03-12,50,"korea, south",7869,66,51635256,0.0001524,0.00000128,0.531
2020-03-13,51,"korea, south",7979,66,51635256,0.00015453,0.00000128,0.517
2020-03-14,52,"korea, south",8086,72,51635256,0.0001566,0.00000139,0.503
2020-03-15,53,"korea, south",8162,75,51635256,0.00015807,0.00000145,0.491
2020-03-16,54,"korea, south",8236,75,51635256,0.0001595,0.00000145,0.477
2020-03-17,55,"korea, south",8320,81,51635256,0.00016113,0.00000157,0.467
2020-03-18,56,"korea, south",8413,84,51635256,0.00016293,0.00000163,0.455
2020-03-19,57,"korea, south",8565,91,51635256,0.00016588,0.00000176,0.445
2020-03-20,58,"korea, south",8652,94,51635256,0.00016756,0.00000182,0.435
2020-03-21,59,"korea, south",8799,102,51635256,0.00017041,0.00000198,0.425
2020-03-22,60,"korea, south",8961,111,51635256,0.00017354,0.00000215,0.417
2020-03-23,61,"korea, south",8961,111,51635256,0.00017354,0.00000215,0.407
2020-03-24,62,"korea, south",9037,120,51635256,0.00017502,0.00000232,0.399
2020-03-25,63,"korea, south",9137,126,51635256,0.00017695,0.00000244,0.391
2020-03-26,64,"korea, south",9241,131,51635256,0.00017897,0.00000254,0.383
2020-03-27,65,"korea, south",9332,139,51635256,0.00018073,0.00000269,0.377
2020-03-28,66,"korea, south",9478,144,51635256,0.00018356,0.00000279,0.369
2020-03-29,67,"korea, south",9583,152,51635256,0.00018559,0.00000294,0.363
2020-03-26,0,"kosovo",71,1,1845300,0.00003848,0.00000054,0.001
2020-03-27,1,"kosovo",86,1,1845300,0.0000466,0.00000054,0.001
2020-03-28,2,"kosovo",91,1,1845300,0.00004931,0.00000054,1.95
2020-03-29,3,"kosovo",94,1,1845300,0.00005094,0.00000054,0.881
2020-02-24,0,"kuwait",1,0,4137309,0.00000024,0,0.001
2020-02-25,1,"kuwait",11,0,4137309,0.00000266,0,0.001
2020-02-26,2,"kuwait",26,0,4137309,0.00000628,0,20
2020-02-27,3,"kuwait",43,0,4137309,0.00001039,0,20
2020-02-28,4,"kuwait",45,0,4137309,0.00001088,0,20
2020-02-29,5,"kuwait",45,0,4137309,0.00001088,0,12.5
2020-03-01,6,"kuwait",45,0,4137309,0.00001088,0,7.5
2020-03-02,7,"kuwait",56,0,4137309,0.00001354,0,6
2020-03-03,8,"kuwait",56,0,4137309,0.00001354,0,4.25
2020-03-04,9,"kuwait",56,0,4137309,0.00001354,0,3.25
2020-03-05,10,"kuwait",58,0,4137309,0.00001402,0,2.65
2020-03-06,11,"kuwait",58,0,4137309,0.00001402,0,2.15
2020-03-07,12,"kuwait",61,0,4137309,0.00001474,0,1.85
2020-03-08,13,"kuwait",64,0,4137309,0.00001547,0,1.6
2020-03-09,14,"kuwait",64,0,4137309,0.00001547,0,1.4
2020-03-10,15,"kuwait",69,0,4137309,0.00001668,0,1.25
2020-03-11,16,"kuwait",72,0,4137309,0.0000174,0,1.125
2020-03-12,17,"kuwait",80,0,4137309,0.00001934,0,1.05
2020-03-13,18,"kuwait",80,0,4137309,0.00001934,0,0.957
2020-03-14,19,"kuwait",104,0,4137309,0.00002514,0,0.953
2020-03-15,20,"kuwait",112,0,4137309,0.00002707,0,0.893
2020-03-16,21,"kuwait",123,0,4137309,0.00002973,0,0.847
2020-03-17,22,"kuwait",130,0,4137309,0.00003142,0,0.797
2020-03-18,23,"kuwait",142,0,4137309,0.00003432,0,0.761
2020-03-19,24,"kuwait",148,0,4137309,0.00003577,0,0.719
2020-03-20,25,"kuwait",159,0,4137309,0.00003843,0,0.687
2020-03-21,26,"kuwait",176,0,4137309,0.00004254,0,0.665
2020-03-22,27,"kuwait",188,0,4137309,0.00004544,0,0.637
2020-03-23,28,"kuwait",189,0,4137309,0.00004568,0,0.603
2020-03-24,29,"kuwait",191,0,4137309,0.00004617,0,0.573
2020-03-25,30,"kuwait",195,0,4137309,0.00004713,0,0.547
2020-03-26,31,"kuwait",208,0,4137309,0.00005027,0,0.529
2020-03-27,32,"kuwait",225,0,4137309,0.00005438,0,0.515
2020-03-28,33,"kuwait",235,0,4137309,0.0000568,0,0.497
2020-03-29,34,"kuwait",255,0,4137309,0.00006163,0,0.487
2020-03-02,0,"latvia",1,0,1926542,0.00000052,0,0.001
2020-03-03,1,"latvia",1,0,1926542,0.00000052,0,0.001
2020-03-04,2,"latvia",1,0,1926542,0.00000052,0,0.483
2020-03-05,3,"latvia",1,0,1926542,0.00000052,0,0.261
2020-03-06,4,"latvia",1,0,1926542,0.00000052,0,0.187
2020-03-07,5,"latvia",1,0,1926542,0.00000052,0,0.149
2020-03-08,6,"latvia",2,0,1926542,0.00000104,0,0.571
2020-03-09,7,"latvia",6,0,1926542,0.00000311,0,1.375
2020-03-10,8,"latvia",8,0,1926542,0.00000415,0,1.325
2020-03-11,9,"latvia",10,0,1926542,0.00000519,0,1.25
2020-03-12,10,"latvia",10,0,1926542,0.00000519,0,1.025
2020-03-13,11,"latvia",17,0,1926542,0.00000882,0,1.175
2020-03-14,12,"latvia",26,0,1926542,0.0000135,0,1.25
2020-03-15,13,"latvia",30,0,1926542,0.00001557,0,1.15
2020-03-16,14,"latvia",34,0,1926542,0.00001765,0,1.05
2020-03-17,15,"latvia",49,0,1926542,0.00002543,0,1.1
2020-03-18,16,"latvia",71,0,1926542,0.00003685,0,1.125
2020-03-19,17,"latvia",86,0,1926542,0.00004464,0,1.075
2020-03-20,18,"latvia",111,0,1926542,0.00005762,0,1.075
2020-03-21,19,"latvia",124,0,1926542,0.00006436,0,1
2020-03-22,20,"latvia",139,0,1926542,0.00007215,0,0.955
2020-03-23,21,"latvia",180,0,1926542,0.00009343,0,0.951
2020-03-24,22,"latvia",197,0,1926542,0.00010226,0,0.901
2020-03-25,23,"latvia",221,0,1926542,0.00011471,0,0.865
2020-03-26,24,"latvia",244,0,1926542,0.00012665,0,0.827
2020-03-27,25,"latvia",280,0,1926542,0.00014534,0,0.803
2020-03-28,26,"latvia",305,0,1926542,0.00015831,0,0.769
2020-03-29,27,"latvia",347,0,1926542,0.00018012,0,0.747
2020-02-21,0,"lebanon",1,0,6848925,0.00000015,0,0.001
2020-02-22,1,"lebanon",1,0,6848925,0.00000015,0,0.001
2020-02-23,2,"lebanon",1,0,6848925,0.00000015,0,0.483
2020-02-24,3,"lebanon",1,0,6848925,0.00000015,0,0.261
2020-02-25,4,"lebanon",1,0,6848925,0.00000015,0,0.187
2020-02-26,5,"lebanon",2,0,6848925,0.00000029,0,0.741
2020-02-27,6,"lebanon",2,0,6848925,0.00000029,0,0.543
2020-02-28,7,"lebanon",2,0,6848925,0.00000029,0,0.425
2020-02-29,8,"lebanon",4,0,6848925,0.00000058,0,0.739
2020-03-01,9,"lebanon",10,0,6848925,0.00000146,0,1.225
2020-03-02,10,"lebanon",13,0,6848925,0.0000019,0,1.175
2020-03-03,11,"lebanon",13,0,6848925,0.0000019,0,0.995
2020-03-04,12,"lebanon",13,0,6848925,0.0000019,0,0.853
2020-03-05,13,"lebanon",16,0,6848925,0.00000234,0,0.833
2020-03-06,14,"lebanon",22,0,6848925,0.00000321,0,0.859
2020-03-07,15,"lebanon",22,0,6848925,0.00000321,0,0.763
2020-03-08,16,"lebanon",32,0,6848925,0.00000467,0,0.809
2020-03-09,17,"lebanon",32,0,6848925,0.00000467,0,0.733
2020-03-10,18,"lebanon",41,1,6848925,0.00000599,0.00000015,0.737
2020-03-11,19,"lebanon",61,3,6848925,0.00000891,0.00000044,0.783
2020-03-12,20,"lebanon",61,3,6848925,0.00000891,0.00000044,0.719
2020-03-13,21,"lebanon",77,3,6848925,0.00001124,0.00000044,0.719
2020-03-14,22,"lebanon",93,3,6848925,0.00001358,0.00000044,0.709
2020-03-15,23,"lebanon",110,3,6848925,0.00001606,0.00000044,0.697
2020-03-16,24,"lebanon",110,3,6848925,0.00001606,0.00000044,0.651
2020-03-17,25,"lebanon",120,3,6848925,0.00001752,0.00000044,0.627
2020-03-18,26,"lebanon",133,3,6848925,0.00001942,0.00000044,0.607
2020-03-19,27,"lebanon",157,4,6848925,0.00002292,0.00000058,0.601
2020-03-20,28,"lebanon",163,4,6848925,0.0000238,0.00000058,0.573
2020-03-21,29,"lebanon",187,4,6848925,0.0000273,0.00000058,0.565
2020-03-22,30,"lebanon",248,4,6848925,0.00003621,0.00000058,0.577
2020-03-23,31,"lebanon",267,4,6848925,0.00003898,0.00000058,0.559
2020-03-24,32,"lebanon",318,4,6848925,0.00004643,0.00000058,0.557
2020-03-25,33,"lebanon",333,6,6848925,0.00004862,0.00000088,0.537
2020-03-26,34,"lebanon",368,6,6848925,0.00005373,0.00000088,0.525
2020-03-27,35,"lebanon",391,8,6848925,0.00005709,0.00000117,0.511
2020-03-28,36,"lebanon",412,8,6848925,0.00006016,0.00000117,0.497
2020-03-29,37,"lebanon",438,10,6848925,0.00006395,0.00000146,0.483
2020-03-16,0,"liberia",1,0,4818977,0.00000021,0,0.001
2020-03-17,1,"liberia",1,0,4818977,0.00000021,0,0.001
2020-03-18,2,"liberia",2,0,4818977,0.00000042,0,5.5
2020-03-19,3,"liberia",2,0,4818977,0.00000042,0,2.2
2020-03-20,4,"liberia",2,0,4818977,0.00000042,0,1.2
2020-03-21,5,"liberia",3,0,4818977,0.00000062,0,1.325
2020-03-22,6,"liberia",3,0,4818977,0.00000062,0,0.933
2020-03-23,7,"liberia",3,0,4818977,0.00000062,0,0.711
2020-03-24,8,"liberia",3,0,4818977,0.00000062,0,0.569
2020-03-25,9,"liberia",3,0,4818977,0.00000062,0,0.473
2020-03-26,10,"liberia",3,0,4818977,0.00000062,0,0.403
2020-03-27,11,"liberia",3,0,4818977,0.00000062,0,0.351
2020-03-28,12,"liberia",3,0,4818977,0.00000062,0,0.313
2020-03-29,13,"liberia",3,0,4818977,0.00000062,0,0.281
2020-03-24,0,"libya",1,0,6678567,0.00000015,0,0.001
2020-03-25,1,"libya",1,0,6678567,0.00000015,0,0.001
2020-03-26,2,"libya",1,0,6678567,0.00000015,0,0.483
2020-03-27,3,"libya",1,0,6678567,0.00000015,0,0.261
2020-03-28,4,"libya",3,0,6678567,0.00000045,0,2.15
2020-03-29,5,"libya",8,0,6678567,0.0000012,0,3.55
2020-03-04,0,"liechtenstein",1,0,37910,0.00002638,0,0.001
2020-03-05,1,"liechtenstein",1,0,37910,0.00002638,0,0.001
2020-03-06,2,"liechtenstein",1,0,37910,0.00002638,0,0.483
2020-03-07,3,"liechtenstein",1,0,37910,0.00002638,0,0.261
2020-03-08,4,"liechtenstein",1,0,37910,0.00002638,0,0.187
2020-03-09,5,"liechtenstein",1,0,37910,0.00002638,0,0.149
2020-03-10,6,"liechtenstein",1,0,37910,0.00002638,0,0.127
2020-03-11,7,"liechtenstein",1,0,37910,0.00002638,0,0.113
2020-03-12,8,"liechtenstein",1,0,37910,0.00002638,0,0.101
2020-03-13,9,"liechtenstein",1,0,37910,0.00002638,0,0.095
2020-03-14,10,"liechtenstein",4,0,37910,0.00010551,0,0.527
2020-03-15,11,"liechtenstein",4,0,37910,0.00010551,0,0.457
2020-03-16,12,"liechtenstein",4,0,37910,0.00010551,0,0.401
2020-03-17,13,"liechtenstein",7,0,37910,0.00018465,0,0.527
2020-03-18,14,"liechtenstein",28,0,37910,0.00073859,0,0.973
2020-03-19,15,"liechtenstein",28,0,37910,0.00073859,0,0.863
2020-03-20,16,"liechtenstein",28,0,37910,0.00073859,0,0.775
2020-03-21,17,"liechtenstein",37,0,37910,0.000976,0,0.787
2020-03-22,18,"liechtenstein",37,0,37910,0.000976,0,0.715
2020-03-23,19,"liechtenstein",51,0,37910,0.00134529,0,0.741
2020-03-24,20,"liechtenstein",51,0,37910,0.00134529,0,0.681
2020-03-25,21,"liechtenstein",51,0,37910,0.00134529,0,0.629
2020-03-26,22,"liechtenstein",56,0,37910,0.00147718,0,0.605
2020-03-27,23,"liechtenstein",56,0,37910,0.00147718,0,0.565
2020-03-28,24,"liechtenstein",56,0,37910,0.00147718,0,0.529
2020-03-29,25,"liechtenstein",56,0,37910,0.00147718,0,0.499
2020-02-28,0,"lithuania",1,0,2789533,0.00000036,0,0.001
2020-02-29,1,"lithuania",1,0,2789533,0.00000036,0,0.001
2020-03-01,2,"lithuania",1,0,2789533,0.00000036,0,0.483
2020-03-02,3,"lithuania",1,0,2789533,0.00000036,0,0.261
2020-03-03,4,"lithuania",1,0,2789533,0.00000036,0,0.187
2020-03-04,5,"lithuania",1,0,2789533,0.00000036,0,0.149
2020-03-05,6,"lithuania",1,0,2789533,0.00000036,0,0.127
2020-03-06,7,"lithuania",1,0,2789533,0.00000036,0,0.113
2020-03-07,8,"lithuania",1,0,2789533,0.00000036,0,0.101
2020-03-08,9,"lithuania",1,0,2789533,0.00000036,0,0.095
2020-03-09,10,"lithuania",1,0,2789533,0.00000036,0,0.089
2020-03-10,11,"lithuania",1,0,2789533,0.00000036,0,0.083
2020-03-11,12,"lithuania",3,0,2789533,0.00000108,0,0.317
2020-03-12,13,"lithuania",3,0,2789533,0.00000108,0,0.285
2020-03-13,14,"lithuania",6,0,2789533,0.00000215,0,0.427
2020-03-14,15,"lithuania",8,0,2789533,0.00000287,0,0.459
2020-03-15,16,"lithuania",12,0,2789533,0.0000043,0,0.519
2020-03-16,17,"lithuania",17,0,2789533,0.00000609,0,0.561
2020-03-17,18,"lithuania",25,0,2789533,0.00000896,0,0.607
2020-03-18,19,"lithuania",27,0,2789533,0.00000968,0,0.577
2020-03-19,20,"lithuania",36,0,2789533,0.00001291,0,0.597
2020-03-20,21,"lithuania",49,0,2789533,0.00001757,0,0.619
2020-03-21,22,"lithuania",83,1,2789533,0.00002975,0.00000036,0.689
2020-03-22,23,"lithuania",143,1,2789533,0.00005126,0.00000036,0.759
2020-03-23,24,"lithuania",179,1,2789533,0.00006417,0.00000036,0.757
2020-03-24,25,"lithuania",209,2,2789533,0.00007492,0.00000072,0.739
2020-03-25,26,"lithuania",274,4,2789533,0.00009822,0.00000143,0.747
2020-03-26,27,"lithuania",299,4,2789533,0.00010719,0.00000143,0.719
2020-03-27,28,"lithuania",358,5,2789533,0.00012834,0.00000179,0.709
2020-03-28,29,"lithuania",394,7,2789533,0.00014124,0.00000251,0.687
2020-03-29,30,"lithuania",460,7,2789533,0.0001649,0.00000251,0.675
2020-02-29,0,"luxembourg",1,0,607728,0.00000165,0,0.001
2020-03-01,1,"luxembourg",1,0,607728,0.00000165,0,0.001
2020-03-02,2,"luxembourg",1,0,607728,0.00000165,0,0.483
2020-03-03,3,"luxembourg",1,0,607728,0.00000165,0,0.261
2020-03-04,4,"luxembourg",1,0,607728,0.00000165,0,0.187
2020-03-05,5,"luxembourg",1,0,607728,0.00000165,0,0.149
2020-03-06,6,"luxembourg",2,0,607728,0.00000329,0,0.567
2020-03-07,7,"luxembourg",2,0,607728,0.00000329,0,0.443
2020-03-08,8,"luxembourg",3,0,607728,0.00000494,0,0.577
