"Date","Day","County_state","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-03-20,21,"Washington_Oregon",31,1,601592,0.00005153,0.00000166
2020-03-21,22,"Washington_Oregon",42,1,601592,0.00006981,0.00000166
2020-03-22,23,"Washington_Oregon",55,1,601592,0.00009142,0.00000166
2020-03-23,24,"Washington_Oregon",69,1,601592,0.0001147,0.00000166
2020-03-24,25,"Washington_Oregon",76,2,601592,0.00012633,0.00000332
2020-03-25,26,"Washington_Oregon",96,2,601592,0.00015958,0.00000332
2020-03-26,27,"Washington_Oregon",104,3,601592,0.00017287,0.00000499
2020-03-27,28,"Washington_Oregon",122,3,601592,0.0002028,0.00000499
2020-03-28,29,"Washington_Oregon",140,3,601592,0.00023272,0.00000499
2020-03-29,30,"Washington_Oregon",154,3,601592,0.00025599,0.00000499
2020-03-15,0,"Yamhill_Oregon",1,0,107100,0.00000934,0
2020-03-16,1,"Yamhill_Oregon",1,0,107100,0.00000934,0
2020-03-17,2,"Yamhill_Oregon",1,0,107100,0.00000934,0
2020-03-18,3,"Yamhill_Oregon",2,0,107100,0.00001867,0
2020-03-19,4,"Yamhill_Oregon",2,0,107100,0.00001867,0
2020-03-20,5,"Yamhill_Oregon",4,0,107100,0.00003735,0
2020-03-21,6,"Yamhill_Oregon",4,0,107100,0.00003735,0
2020-03-22,7,"Yamhill_Oregon",6,0,107100,0.00005602,0
2020-03-23,8,"Yamhill_Oregon",6,0,107100,0.00005602,0
2020-03-24,9,"Yamhill_Oregon",6,0,107100,0.00005602,0
2020-03-25,10,"Yamhill_Oregon",7,0,107100,0.00006536,0
2020-03-26,11,"Yamhill_Oregon",7,0,107100,0.00006536,0
2020-03-27,12,"Yamhill_Oregon",11,0,107100,0.00010271,0
2020-03-28,13,"Yamhill_Oregon",13,1,107100,0.00012138,0.00000934
2020-03-29,14,"Yamhill_Oregon",13,1,107100,0.00012138,0.00000934
2020-03-18,0,"Adams_Pennsylvania",1,0,103009,0.00000971,0
2020-03-19,1,"Adams_Pennsylvania",2,0,103009,0.00001942,0
2020-03-20,2,"Adams_Pennsylvania",5,0,103009,0.00004854,0
2020-03-21,3,"Adams_Pennsylvania",5,0,103009,0.00004854,0
2020-03-22,4,"Adams_Pennsylvania",5,0,103009,0.00004854,0
2020-03-23,5,"Adams_Pennsylvania",6,0,103009,0.00005825,0
2020-03-24,6,"Adams_Pennsylvania",6,0,103009,0.00005825,0
2020-03-25,7,"Adams_Pennsylvania",6,0,103009,0.00005825,0
2020-03-26,8,"Adams_Pennsylvania",7,0,103009,0.00006796,0
2020-03-27,9,"Adams_Pennsylvania",8,0,103009,0.00007766,0
2020-03-28,10,"Adams_Pennsylvania",8,0,103009,0.00007766,0
2020-03-29,11,"Adams_Pennsylvania",8,0,103009,0.00007766,0
2020-03-14,0,"Allegheny_Pennsylvania",1,0,1216045,0.00000082,0
2020-03-15,1,"Allegheny_Pennsylvania",3,0,1216045,0.00000247,0
2020-03-16,2,"Allegheny_Pennsylvania",5,0,1216045,0.00000411,0
2020-03-17,3,"Allegheny_Pennsylvania",10,0,1216045,0.00000822,0
2020-03-18,4,"Allegheny_Pennsylvania",12,0,1216045,0.00000987,0
2020-03-19,5,"Allegheny_Pennsylvania",18,0,1216045,0.0000148,0
2020-03-20,6,"Allegheny_Pennsylvania",28,0,1216045,0.00002303,0
2020-03-21,7,"Allegheny_Pennsylvania",31,1,1216045,0.00002549,0.00000082
2020-03-22,8,"Allegheny_Pennsylvania",40,1,1216045,0.00003289,0.00000082
2020-03-23,9,"Allegheny_Pennsylvania",48,1,1216045,0.00003947,0.00000082
2020-03-24,10,"Allegheny_Pennsylvania",58,2,1216045,0.0000477,0.00000164
2020-03-25,11,"Allegheny_Pennsylvania",88,2,1216045,0.00007237,0.00000164
2020-03-26,12,"Allegheny_Pennsylvania",133,2,1216045,0.00010937,0.00000164
2020-03-27,13,"Allegheny_Pennsylvania",158,2,1216045,0.00012993,0.00000164
2020-03-28,14,"Allegheny_Pennsylvania",219,2,1216045,0.00018009,0.00000164
2020-03-29,15,"Allegheny_Pennsylvania",265,2,1216045,0.00021792,0.00000164
2020-03-24,0,"Armstrong_Pennsylvania",1,0,64735,0.00001545,0
2020-03-25,1,"Armstrong_Pennsylvania",1,0,64735,0.00001545,0
2020-03-26,2,"Armstrong_Pennsylvania",1,0,64735,0.00001545,0
2020-03-27,3,"Armstrong_Pennsylvania",1,0,64735,0.00001545,0
2020-03-28,4,"Armstrong_Pennsylvania",2,0,64735,0.0000309,0
2020-03-29,5,"Armstrong_Pennsylvania",3,0,64735,0.00004634,0
2020-03-17,0,"Beaver_Pennsylvania",1,0,163929,0.0000061,0
2020-03-18,1,"Beaver_Pennsylvania",2,0,163929,0.0000122,0
2020-03-19,2,"Beaver_Pennsylvania",2,0,163929,0.0000122,0
2020-03-20,3,"Beaver_Pennsylvania",3,0,163929,0.0000183,0
2020-03-21,4,"Beaver_Pennsylvania",3,0,163929,0.0000183,0
2020-03-22,5,"Beaver_Pennsylvania",3,0,163929,0.0000183,0
2020-03-23,6,"Beaver_Pennsylvania",3,0,163929,0.0000183,0
2020-03-24,7,"Beaver_Pennsylvania",3,0,163929,0.0000183,0
2020-03-25,8,"Beaver_Pennsylvania",7,0,163929,0.0000427,0
2020-03-26,9,"Beaver_Pennsylvania",13,0,163929,0.0000793,0
2020-03-27,10,"Beaver_Pennsylvania",14,0,163929,0.0000854,0
2020-03-28,11,"Beaver_Pennsylvania",22,0,163929,0.0001342,0
2020-03-29,12,"Beaver_Pennsylvania",28,0,163929,0.00017081,0
2020-03-18,0,"Berks_Pennsylvania",1,0,421164,0.00000237,0
2020-03-19,1,"Berks_Pennsylvania",1,0,421164,0.00000237,0
2020-03-20,2,"Berks_Pennsylvania",5,0,421164,0.00001187,0
2020-03-21,3,"Berks_Pennsylvania",7,0,421164,0.00001662,0
2020-03-22,4,"Berks_Pennsylvania",13,0,421164,0.00003087,0
2020-03-23,5,"Berks_Pennsylvania",14,0,421164,0.00003324,0
2020-03-24,6,"Berks_Pennsylvania",16,0,421164,0.00003799,0
2020-03-25,7,"Berks_Pennsylvania",20,0,421164,0.00004749,0
2020-03-26,8,"Berks_Pennsylvania",36,0,421164,0.00008548,0
2020-03-27,9,"Berks_Pennsylvania",65,0,421164,0.00015433,0
2020-03-28,10,"Berks_Pennsylvania",65,0,421164,0.00015433,0
2020-03-29,11,"Berks_Pennsylvania",68,0,421164,0.00016146,0
2020-03-26,0,"Blair_Pennsylvania",1,0,121829,0.00000821,0
2020-03-27,1,"Blair_Pennsylvania",1,0,121829,0.00000821,0
2020-03-28,2,"Blair_Pennsylvania",2,0,121829,0.00001642,0
2020-03-29,3,"Blair_Pennsylvania",3,0,121829,0.00002462,0
2020-03-24,0,"Bradford_Pennsylvania",1,0,60323,0.00001658,0
2020-03-25,1,"Bradford_Pennsylvania",1,0,60323,0.00001658,0
2020-03-26,2,"Bradford_Pennsylvania",2,0,60323,0.00003315,0
2020-03-27,3,"Bradford_Pennsylvania",2,0,60323,0.00003315,0
2020-03-28,4,"Bradford_Pennsylvania",3,0,60323,0.00004973,0
2020-03-29,5,"Bradford_Pennsylvania",3,0,60323,0.00004973,0
2020-03-11,0,"Bucks_Pennsylvania",2,0,628270,0.00000318,0
2020-03-12,1,"Bucks_Pennsylvania",2,0,628270,0.00000318,0
2020-03-13,2,"Bucks_Pennsylvania",3,0,628270,0.00000478,0
2020-03-14,3,"Bucks_Pennsylvania",4,0,628270,0.00000637,0
2020-03-15,4,"Bucks_Pennsylvania",4,0,628270,0.00000637,0
2020-03-16,5,"Bucks_Pennsylvania",7,0,628270,0.00001114,0
2020-03-17,6,"Bucks_Pennsylvania",9,0,628270,0.00001433,0
2020-03-18,7,"Bucks_Pennsylvania",10,0,628270,0.00001592,0
2020-03-19,8,"Bucks_Pennsylvania",10,0,628270,0.00001592,0
2020-03-20,9,"Bucks_Pennsylvania",14,0,628270,0.00002228,0
2020-03-21,10,"Bucks_Pennsylvania",32,0,628270,0.00005093,0
2020-03-22,11,"Bucks_Pennsylvania",34,0,628270,0.00005412,0
2020-03-23,12,"Bucks_Pennsylvania",43,0,628270,0.00006844,0
2020-03-24,13,"Bucks_Pennsylvania",65,0,628270,0.00010346,0
2020-03-25,14,"Bucks_Pennsylvania",110,0,628270,0.00017508,0
2020-03-26,15,"Bucks_Pennsylvania",110,0,628270,0.00017508,0
2020-03-27,16,"Bucks_Pennsylvania",124,0,628270,0.00019737,0
2020-03-28,17,"Bucks_Pennsylvania",216,1,628270,0.0003438,0.00000159
2020-03-29,18,"Bucks_Pennsylvania",249,3,628270,0.00039633,0.00000478
2020-03-21,0,"Butler_Pennsylvania",1,0,187853,0.00000532,0
2020-03-22,1,"Butler_Pennsylvania",1,0,187853,0.00000532,0
2020-03-23,2,"Butler_Pennsylvania",5,0,187853,0.00002662,0
2020-03-24,3,"Butler_Pennsylvania",6,0,187853,0.00003194,0
2020-03-25,4,"Butler_Pennsylvania",12,0,187853,0.00006388,0
2020-03-26,5,"Butler_Pennsylvania",19,1,187853,0.00010114,0.00000532
2020-03-27,6,"Butler_Pennsylvania",26,1,187853,0.00013841,0.00000532
2020-03-28,7,"Butler_Pennsylvania",41,2,187853,0.00021826,0.00001065
2020-03-29,8,"Butler_Pennsylvania",47,2,187853,0.0002502,0.00001065
2020-03-23,0,"Cambria_Pennsylvania",1,0,130192,0.00000768,0
2020-03-24,1,"Cambria_Pennsylvania",1,0,130192,0.00000768,0
2020-03-25,2,"Cambria_Pennsylvania",1,0,130192,0.00000768,0
2020-03-26,3,"Cambria_Pennsylvania",1,0,130192,0.00000768,0
2020-03-27,4,"Cambria_Pennsylvania",1,0,130192,0.00000768,0
2020-03-28,5,"Cambria_Pennsylvania",1,0,130192,0.00000768,0
2020-03-29,6,"Cambria_Pennsylvania",1,0,130192,0.00000768,0
2020-03-28,0,"Cameron_Pennsylvania",1,0,4447,0.00022487,0
2020-03-29,1,"Cameron_Pennsylvania",1,0,4447,0.00022487,0
2020-03-24,0,"Carbon_Pennsylvania",1,0,64182,0.00001558,0
2020-03-25,1,"Carbon_Pennsylvania",1,0,64182,0.00001558,0
2020-03-26,2,"Carbon_Pennsylvania",2,0,64182,0.00003116,0
2020-03-27,3,"Carbon_Pennsylvania",2,0,64182,0.00003116,0
2020-03-28,4,"Carbon_Pennsylvania",3,0,64182,0.00004674,0
2020-03-29,5,"Carbon_Pennsylvania",9,0,64182,0.00014023,0
2020-03-20,0,"Centre_Pennsylvania",1,0,162385,0.00000616,0
2020-03-21,1,"Centre_Pennsylvania",1,0,162385,0.00000616,0
2020-03-22,2,"Centre_Pennsylvania",1,0,162385,0.00000616,0
2020-03-23,3,"Centre_Pennsylvania",3,0,162385,0.00001847,0
2020-03-24,4,"Centre_Pennsylvania",7,0,162385,0.00004311,0
2020-03-25,5,"Centre_Pennsylvania",8,0,162385,0.00004927,0
2020-03-26,6,"Centre_Pennsylvania",9,0,162385,0.00005542,0
2020-03-27,7,"Centre_Pennsylvania",11,0,162385,0.00006774,0
2020-03-28,8,"Centre_Pennsylvania",15,0,162385,0.00009237,0
2020-03-29,9,"Centre_Pennsylvania",22,0,162385,0.00013548,0
2020-03-13,0,"Chester_Pennsylvania",1,0,524989,0.0000019,0
2020-03-14,1,"Chester_Pennsylvania",2,0,524989,0.00000381,0
2020-03-15,2,"Chester_Pennsylvania",4,0,524989,0.00000762,0
2020-03-16,3,"Chester_Pennsylvania",4,0,524989,0.00000762,0
2020-03-17,4,"Chester_Pennsylvania",4,0,524989,0.00000762,0
2020-03-18,5,"Chester_Pennsylvania",9,0,524989,0.00001714,0
2020-03-19,6,"Chester_Pennsylvania",10,0,524989,0.00001905,0
2020-03-20,7,"Chester_Pennsylvania",17,0,524989,0.00003238,0
2020-03-21,8,"Chester_Pennsylvania",19,0,524989,0.00003619,0
2020-03-22,9,"Chester_Pennsylvania",23,0,524989,0.00004381,0
2020-03-23,10,"Chester_Pennsylvania",40,0,524989,0.00007619,0
2020-03-24,11,"Chester_Pennsylvania",40,0,524989,0.00007619,0
2020-03-25,12,"Chester_Pennsylvania",54,0,524989,0.00010286,0
2020-03-26,13,"Chester_Pennsylvania",84,0,524989,0.00016,0
2020-03-27,14,"Chester_Pennsylvania",107,0,524989,0.00020381,0
2020-03-28,15,"Chester_Pennsylvania",116,0,524989,0.00022096,0
2020-03-29,16,"Chester_Pennsylvania",137,0,524989,0.00026096,0
2020-03-28,0,"Clarion_Pennsylvania",1,0,38438,0.00002602,0
2020-03-29,1,"Clarion_Pennsylvania",1,0,38438,0.00002602,0
2020-03-24,0,"Clearfield_Pennsylvania",1,0,79255,0.00001262,0
2020-03-25,1,"Clearfield_Pennsylvania",2,0,79255,0.00002524,0
2020-03-26,2,"Clearfield_Pennsylvania",2,0,79255,0.00002524,0
2020-03-27,3,"Clearfield_Pennsylvania",2,0,79255,0.00002524,0
2020-03-28,4,"Clearfield_Pennsylvania",2,0,79255,0.00002524,0
2020-03-29,5,"Clearfield_Pennsylvania",2,0,79255,0.00002524,0
2020-03-22,0,"Columbia_Pennsylvania",1,0,64964,0.00001539,0
2020-03-23,1,"Columbia_Pennsylvania",1,0,64964,0.00001539,0
2020-03-24,2,"Columbia_Pennsylvania",1,0,64964,0.00001539,0
2020-03-25,3,"Columbia_Pennsylvania",1,0,64964,0.00001539,0
2020-03-26,4,"Columbia_Pennsylvania",3,0,64964,0.00004618,0
2020-03-27,5,"Columbia_Pennsylvania",3,0,64964,0.00004618,0
2020-03-28,6,"Columbia_Pennsylvania",4,0,64964,0.00006157,0
2020-03-29,7,"Columbia_Pennsylvania",6,0,64964,0.00009236,0
2020-03-26,0,"Crawford_Pennsylvania",1,0,84629,0.00001182,0
2020-03-27,1,"Crawford_Pennsylvania",1,0,84629,0.00001182,0
2020-03-28,2,"Crawford_Pennsylvania",2,0,84629,0.00002363,0
2020-03-29,3,"Crawford_Pennsylvania",3,0,84629,0.00003545,0
2020-03-13,0,"Cumberland_Pennsylvania",3,0,253370,0.00001184,0
2020-03-14,1,"Cumberland_Pennsylvania",3,0,253370,0.00001184,0
2020-03-15,2,"Cumberland_Pennsylvania",5,0,253370,0.00001973,0
2020-03-16,3,"Cumberland_Pennsylvania",5,0,253370,0.00001973,0
2020-03-17,4,"Cumberland_Pennsylvania",10,0,253370,0.00003947,0
2020-03-18,5,"Cumberland_Pennsylvania",10,0,253370,0.00003947,0
2020-03-19,6,"Cumberland_Pennsylvania",11,0,253370,0.00004341,0
2020-03-20,7,"Cumberland_Pennsylvania",11,0,253370,0.00004341,0
2020-03-21,8,"Cumberland_Pennsylvania",11,0,253370,0.00004341,0
2020-03-22,9,"Cumberland_Pennsylvania",11,0,253370,0.00004341,0
2020-03-23,10,"Cumberland_Pennsylvania",12,0,253370,0.00004736,0
2020-03-24,11,"Cumberland_Pennsylvania",13,0,253370,0.00005131,0
2020-03-25,12,"Cumberland_Pennsylvania",13,0,253370,0.00005131,0
2020-03-26,13,"Cumberland_Pennsylvania",15,0,253370,0.0000592,0
2020-03-27,14,"Cumberland_Pennsylvania",16,0,253370,0.00006315,0
2020-03-28,15,"Cumberland_Pennsylvania",22,1,253370,0.00008683,0.00000395
2020-03-29,16,"Cumberland_Pennsylvania",22,1,253370,0.00008683,0.00000395
2020-03-22,0,"Dauphin_Pennsylvania",1,0,278299,0.00000359,0
2020-03-23,1,"Dauphin_Pennsylvania",1,0,278299,0.00000359,0
2020-03-24,2,"Dauphin_Pennsylvania",4,0,278299,0.00001437,0
2020-03-25,3,"Dauphin_Pennsylvania",10,0,278299,0.00003593,0
2020-03-26,4,"Dauphin_Pennsylvania",13,0,278299,0.00004671,0
2020-03-27,5,"Dauphin_Pennsylvania",18,0,278299,0.00006468,0
2020-03-28,6,"Dauphin_Pennsylvania",23,0,278299,0.00008264,0
2020-03-29,7,"Dauphin_Pennsylvania",35,0,278299,0.00012576,0
2020-03-06,0,"Delaware_Pennsylvania",1,0,566747,0.00000176,0
2020-03-07,1,"Delaware_Pennsylvania",1,0,566747,0.00000176,0
2020-03-08,2,"Delaware_Pennsylvania",1,0,566747,0.00000176,0
2020-03-09,3,"Delaware_Pennsylvania",1,0,566747,0.00000176,0
2020-03-10,4,"Delaware_Pennsylvania",1,0,566747,0.00000176,0
2020-03-11,5,"Delaware_Pennsylvania",1,0,566747,0.00000176,0
2020-03-12,6,"Delaware_Pennsylvania",1,0,566747,0.00000176,0
2020-03-13,7,"Delaware_Pennsylvania",6,0,566747,0.00001059,0
2020-03-14,8,"Delaware_Pennsylvania",6,0,566747,0.00001059,0
2020-03-15,9,"Delaware_Pennsylvania",7,0,566747,0.00001235,0
2020-03-16,10,"Delaware_Pennsylvania",7,0,566747,0.00001235,0
2020-03-17,11,"Delaware_Pennsylvania",9,0,566747,0.00001588,0
2020-03-18,12,"Delaware_Pennsylvania",14,0,566747,0.0000247,0
2020-03-19,13,"Delaware_Pennsylvania",14,0,566747,0.0000247,0
2020-03-20,14,"Delaware_Pennsylvania",23,0,566747,0.00004058,0
2020-03-21,15,"Delaware_Pennsylvania",33,0,566747,0.00005823,0
2020-03-22,16,"Delaware_Pennsylvania",43,0,566747,0.00007587,0
2020-03-23,17,"Delaware_Pennsylvania",54,0,566747,0.00009528,0
2020-03-24,18,"Delaware_Pennsylvania",84,0,566747,0.00014821,0
2020-03-25,19,"Delaware_Pennsylvania",101,0,566747,0.00017821,0
2020-03-26,20,"Delaware_Pennsylvania",156,1,566747,0.00027526,0.00000176
2020-03-27,21,"Delaware_Pennsylvania",185,3,566747,0.00032642,0.00000529
2020-03-28,22,"Delaware_Pennsylvania",226,4,566747,0.00039877,0.00000706
2020-03-29,23,"Delaware_Pennsylvania",276,4,566747,0.00048699,0.00000706
2020-03-20,0,"Erie_Pennsylvania",1,0,269728,0.00000371,0
2020-03-21,1,"Erie_Pennsylvania",1,0,269728,0.00000371,0
2020-03-22,2,"Erie_Pennsylvania",2,0,269728,0.00000741,0
2020-03-23,3,"Erie_Pennsylvania",3,0,269728,0.00001112,0
2020-03-24,4,"Erie_Pennsylvania",4,0,269728,0.00001483,0
2020-03-25,5,"Erie_Pennsylvania",4,0,269728,0.00001483,0
2020-03-26,6,"Erie_Pennsylvania",4,0,269728,0.00001483,0
2020-03-27,7,"Erie_Pennsylvania",7,0,269728,0.00002595,0
2020-03-28,8,"Erie_Pennsylvania",7,0,269728,0.00002595,0
2020-03-29,9,"Erie_Pennsylvania",7,0,269728,0.00002595,0
2020-03-22,0,"Fayette_Pennsylvania",1,0,129274,0.00000774,0
2020-03-23,1,"Fayette_Pennsylvania",1,0,129274,0.00000774,0
2020-03-24,2,"Fayette_Pennsylvania",2,0,129274,0.00001547,0
2020-03-25,3,"Fayette_Pennsylvania",4,0,129274,0.00003094,0
2020-03-26,4,"Fayette_Pennsylvania",8,0,129274,0.00006188,0
2020-03-27,5,"Fayette_Pennsylvania",9,0,129274,0.00006962,0
2020-03-28,6,"Fayette_Pennsylvania",10,0,129274,0.00007736,0
2020-03-29,7,"Fayette_Pennsylvania",10,0,129274,0.00007736,0
2020-03-20,0,"Franklin_Pennsylvania",1,0,155027,0.00000645,0
2020-03-21,1,"Franklin_Pennsylvania",1,0,155027,0.00000645,0
2020-03-22,2,"Franklin_Pennsylvania",1,0,155027,0.00000645,0
2020-03-23,3,"Franklin_Pennsylvania",1,0,155027,0.00000645,0
2020-03-24,4,"Franklin_Pennsylvania",3,0,155027,0.00001935,0
2020-03-25,5,"Franklin_Pennsylvania",5,0,155027,0.00003225,0
2020-03-26,6,"Franklin_Pennsylvania",5,0,155027,0.00003225,0
2020-03-27,7,"Franklin_Pennsylvania",5,0,155027,0.00003225,0
2020-03-28,8,"Franklin_Pennsylvania",7,0,155027,0.00004515,0
2020-03-29,9,"Franklin_Pennsylvania",11,0,155027,0.00007096,0
2020-03-25,0,"Greene_Pennsylvania",2,0,36233,0.0000552,0
2020-03-26,1,"Greene_Pennsylvania",3,0,36233,0.0000828,0
2020-03-27,2,"Greene_Pennsylvania",4,0,36233,0.0001104,0
2020-03-28,3,"Greene_Pennsylvania",6,0,36233,0.00016559,0
2020-03-29,4,"Greene_Pennsylvania",6,0,36233,0.00016559,0
2020-03-28,0,"Huntingdon_Pennsylvania",1,0,45144,0.00002215,0
2020-03-29,1,"Huntingdon_Pennsylvania",1,0,45144,0.00002215,0
2020-03-26,0,"Indiana_Pennsylvania",1,0,84073,0.00001189,0
2020-03-27,1,"Indiana_Pennsylvania",2,0,84073,0.00002379,0
2020-03-28,2,"Indiana_Pennsylvania",2,0,84073,0.00002379,0
2020-03-29,3,"Indiana_Pennsylvania",2,0,84073,0.00002379,0
2020-03-24,0,"Juniata_Pennsylvania",1,0,24763,0.00004038,0
2020-03-25,1,"Juniata_Pennsylvania",1,0,24763,0.00004038,0
2020-03-26,2,"Juniata_Pennsylvania",1,0,24763,0.00004038,0
2020-03-27,3,"Juniata_Pennsylvania",1,0,24763,0.00004038,0
2020-03-28,4,"Juniata_Pennsylvania",1,0,24763,0.00004038,0
2020-03-29,5,"Juniata_Pennsylvania",1,0,24763,0.00004038,0
2020-03-18,0,"Lackawanna_Pennsylvania",2,0,209674,0.00000954,0
2020-03-19,1,"Lackawanna_Pennsylvania",3,0,209674,0.00001431,0
2020-03-20,2,"Lackawanna_Pennsylvania",5,0,209674,0.00002385,0
2020-03-21,3,"Lackawanna_Pennsylvania",6,0,209674,0.00002862,0
2020-03-22,4,"Lackawanna_Pennsylvania",6,0,209674,0.00002862,0
2020-03-23,5,"Lackawanna_Pennsylvania",7,1,209674,0.00003339,0.00000477
2020-03-24,6,"Lackawanna_Pennsylvania",15,1,209674,0.00007154,0.00000477
2020-03-25,7,"Lackawanna_Pennsylvania",18,2,209674,0.00008585,0.00000954
2020-03-26,8,"Lackawanna_Pennsylvania",28,2,209674,0.00013354,0.00000954
2020-03-27,9,"Lackawanna_Pennsylvania",35,2,209674,0.00016693,0.00000954
2020-03-28,10,"Lackawanna_Pennsylvania",51,2,209674,0.00024323,0.00000954
2020-03-29,11,"Lackawanna_Pennsylvania",56,2,209674,0.00026708,0.00000954
2020-03-19,0,"Lancaster_Pennsylvania",2,0,545724,0.00000366,0
2020-03-20,1,"Lancaster_Pennsylvania",2,0,545724,0.00000366,0
2020-03-21,2,"Lancaster_Pennsylvania",4,0,545724,0.00000733,0
2020-03-22,3,"Lancaster_Pennsylvania",5,0,545724,0.00000916,0
2020-03-23,4,"Lancaster_Pennsylvania",5,0,545724,0.00000916,0
2020-03-24,5,"Lancaster_Pennsylvania",10,0,545724,0.00001832,0
2020-03-25,6,"Lancaster_Pennsylvania",12,0,545724,0.00002199,0
2020-03-26,7,"Lancaster_Pennsylvania",21,0,545724,0.00003848,0
2020-03-27,8,"Lancaster_Pennsylvania",33,0,545724,0.00006047,0
2020-03-28,9,"Lancaster_Pennsylvania",45,1,545724,0.00008246,0.00000183
2020-03-29,10,"Lancaster_Pennsylvania",67,2,545724,0.00012277,0.00000366
2020-03-25,0,"Lawrence_Pennsylvania",1,0,85512,0.00001169,0
2020-03-26,1,"Lawrence_Pennsylvania",1,0,85512,0.00001169,0
2020-03-27,2,"Lawrence_Pennsylvania",4,0,85512,0.00004678,0
2020-03-28,3,"Lawrence_Pennsylvania",8,0,85512,0.00009355,0
2020-03-29,4,"Lawrence_Pennsylvania",8,1,85512,0.00009355,0.00001169
2020-03-19,0,"Lebanon_Pennsylvania",1,0,141793,0.00000705,0
2020-03-20,1,"Lebanon_Pennsylvania",1,0,141793,0.00000705,0
2020-03-21,2,"Lebanon_Pennsylvania",2,0,141793,0.00001411,0
2020-03-22,3,"Lebanon_Pennsylvania",3,0,141793,0.00002116,0
2020-03-23,4,"Lebanon_Pennsylvania",3,0,141793,0.00002116,0
2020-03-24,5,"Lebanon_Pennsylvania",3,0,141793,0.00002116,0
2020-03-25,6,"Lebanon_Pennsylvania",3,0,141793,0.00002116,0
2020-03-26,7,"Lebanon_Pennsylvania",4,0,141793,0.00002821,0
2020-03-27,8,"Lebanon_Pennsylvania",12,0,141793,0.00008463,0
2020-03-28,9,"Lebanon_Pennsylvania",15,0,141793,0.00010579,0
2020-03-29,10,"Lebanon_Pennsylvania",19,0,141793,0.000134,0
2020-03-15,0,"Lehigh_Pennsylvania",1,0,369318,0.00000271,0
2020-03-16,1,"Lehigh_Pennsylvania",1,0,369318,0.00000271,0
2020-03-17,2,"Lehigh_Pennsylvania",1,0,369318,0.00000271,0
2020-03-18,3,"Lehigh_Pennsylvania",1,0,369318,0.00000271,0
2020-03-19,4,"Lehigh_Pennsylvania",1,0,369318,0.00000271,0
2020-03-20,5,"Lehigh_Pennsylvania",2,0,369318,0.00000542,0
2020-03-21,6,"Lehigh_Pennsylvania",13,0,369318,0.0000352,0
2020-03-22,7,"Lehigh_Pennsylvania",19,0,369318,0.00005145,0
2020-03-23,8,"Lehigh_Pennsylvania",25,0,369318,0.00006769,0
2020-03-24,9,"Lehigh_Pennsylvania",27,0,369318,0.00007311,0
2020-03-25,10,"Lehigh_Pennsylvania",38,0,369318,0.00010289,0
2020-03-26,11,"Lehigh_Pennsylvania",63,1,369318,0.00017058,0.00000271
2020-03-27,12,"Lehigh_Pennsylvania",93,2,369318,0.00025182,0.00000542
2020-03-28,13,"Lehigh_Pennsylvania",109,3,369318,0.00029514,0.00000812
2020-03-29,14,"Lehigh_Pennsylvania",151,3,369318,0.00040886,0.00000812
2020-03-15,0,"Luzerne_Pennsylvania",1,0,317417,0.00000315,0
2020-03-16,1,"Luzerne_Pennsylvania",1,0,317417,0.00000315,0
2020-03-17,2,"Luzerne_Pennsylvania",1,0,317417,0.00000315,0
2020-03-18,3,"Luzerne_Pennsylvania",1,0,317417,0.00000315,0
2020-03-19,4,"Luzerne_Pennsylvania",1,0,317417,0.00000315,0
2020-03-20,5,"Luzerne_Pennsylvania",2,0,317417,0.0000063,0
2020-03-21,6,"Luzerne_Pennsylvania",6,0,317417,0.0000189,0
2020-03-22,7,"Luzerne_Pennsylvania",7,0,317417,0.00002205,0
2020-03-23,8,"Luzerne_Pennsylvania",10,0,317417,0.0000315,0
2020-03-24,9,"Luzerne_Pennsylvania",21,0,317417,0.00006616,0
2020-03-25,10,"Luzerne_Pennsylvania",27,1,317417,0.00008506,0.00000315
2020-03-26,11,"Luzerne_Pennsylvania",36,1,317417,0.00011342,0.00000315
2020-03-27,12,"Luzerne_Pennsylvania",55,2,317417,0.00017327,0.0000063
2020-03-28,13,"Luzerne_Pennsylvania",65,2,317417,0.00020478,0.0000063
2020-03-29,14,"Luzerne_Pennsylvania",94,2,317417,0.00029614,0.0000063
2020-03-25,0,"Lycoming_Pennsylvania",1,0,113299,0.00000883,0
2020-03-26,1,"Lycoming_Pennsylvania",1,0,113299,0.00000883,0
2020-03-27,2,"Lycoming_Pennsylvania",2,0,113299,0.00001765,0
2020-03-28,3,"Lycoming_Pennsylvania",2,0,113299,0.00001765,0
2020-03-29,4,"Lycoming_Pennsylvania",3,0,113299,0.00002648,0
2020-03-28,0,"McKean_Pennsylvania",1,0,40625,0.00002462,0
2020-03-29,1,"McKean_Pennsylvania",1,0,40625,0.00002462,0
2020-03-22,0,"Mercer_Pennsylvania",1,0,109424,0.00000914,0
2020-03-23,1,"Mercer_Pennsylvania",1,0,109424,0.00000914,0
2020-03-24,2,"Mercer_Pennsylvania",2,0,109424,0.00001828,0
2020-03-25,3,"Mercer_Pennsylvania",2,0,109424,0.00001828,0
2020-03-26,4,"Mercer_Pennsylvania",3,0,109424,0.00002742,0
2020-03-27,5,"Mercer_Pennsylvania",4,0,109424,0.00003656,0
2020-03-28,6,"Mercer_Pennsylvania",6,0,109424,0.00005483,0
