"Date","Day","Country","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-03-30,6,"Cabo Verde",6,1,543767,0.00001103,0.00000184
2020-03-31,7,"Cabo Verde",6,1,543767,0.00001103,0.00000184
2020-04-01,8,"Cabo Verde",6,1,543767,0.00001103,0.00000184
2020-04-02,9,"Cabo Verde",6,1,543767,0.00001103,0.00000184
2020-04-03,10,"Cabo Verde",6,1,543767,0.00001103,0.00000184
2020-04-04,11,"Cabo Verde",7,1,543767,0.00001287,0.00000184
2020-04-05,12,"Cabo Verde",7,1,543767,0.00001287,0.00000184
2020-03-25,0,"Cameroon",75,1,25216237,0.00000297,0.00000004
2020-03-26,1,"Cameroon",75,1,25216237,0.00000297,0.00000004
2020-03-27,2,"Cameroon",91,2,25216237,0.00000361,0.00000008
2020-03-28,3,"Cameroon",91,2,25216237,0.00000361,0.00000008
2020-03-29,4,"Cameroon",139,6,25216237,0.00000551,0.00000024
2020-03-30,5,"Cameroon",139,6,25216237,0.00000551,0.00000024
2020-03-31,6,"Cameroon",193,6,25216237,0.00000765,0.00000024
2020-04-01,7,"Cameroon",233,6,25216237,0.00000924,0.00000024
2020-04-02,8,"Cameroon",306,7,25216237,0.00001214,0.00000028
2020-04-03,9,"Cameroon",509,8,25216237,0.00002019,0.00000032
2020-04-04,10,"Cameroon",555,9,25216237,0.00002201,0.00000036
2020-04-05,11,"Cameroon",650,9,25216237,0.00002578,0.00000036
2020-03-09,0,"Canada",77,1,37058856,0.00000208,0.00000003
2020-03-10,1,"Canada",79,1,37058856,0.00000213,0.00000003
2020-03-11,2,"Canada",108,1,37058856,0.00000291,0.00000003
2020-03-12,3,"Canada",117,1,37058856,0.00000316,0.00000003
2020-03-13,4,"Canada",193,1,37058856,0.00000521,0.00000003
2020-03-14,5,"Canada",198,1,37058856,0.00000534,0.00000003
2020-03-15,6,"Canada",252,1,37058856,0.0000068,0.00000003
2020-03-16,7,"Canada",415,4,37058856,0.0000112,0.00000011
2020-03-17,8,"Canada",478,5,37058856,0.0000129,0.00000013
2020-03-18,9,"Canada",657,8,37058856,0.00001773,0.00000022
2020-03-19,10,"Canada",800,9,37058856,0.00002159,0.00000024
2020-03-20,11,"Canada",943,12,37058856,0.00002545,0.00000032
2020-03-21,12,"Canada",1277,19,37058856,0.00003446,0.00000051
2020-03-22,13,"Canada",1469,21,37058856,0.00003964,0.00000057
2020-03-23,14,"Canada",2088,25,37058856,0.00005634,0.00000067
2020-03-24,15,"Canada",2790,26,37058856,0.00007529,0.0000007
2020-03-25,16,"Canada",3251,30,37058856,0.00008773,0.00000081
2020-03-26,17,"Canada",4042,38,37058856,0.00010907,0.00000103
2020-03-27,18,"Canada",4682,54,37058856,0.00012634,0.00000146
2020-03-28,19,"Canada",5576,61,37058856,0.00015046,0.00000165
2020-03-29,20,"Canada",6280,64,37058856,0.00016946,0.00000173
2020-03-30,21,"Canada",7398,80,37058856,0.00019963,0.00000216
2020-03-31,22,"Canada",8527,101,37058856,0.00023009,0.00000273
2020-04-01,23,"Canada",9560,109,37058856,0.00025797,0.00000294
2020-04-02,24,"Canada",11284,139,37058856,0.00030449,0.00000375
2020-04-03,25,"Canada",12437,179,37058856,0.0003356,0.00000483
2020-04-04,26,"Canada",12978,218,37058856,0.0003502,0.00000588
2020-04-05,27,"Canada",15756,259,37058856,0.00042516,0.00000699
2020-03-22,0,"Chile",632,1,18729160,0.00003374,0.00000005
2020-03-23,1,"Chile",746,2,18729160,0.00003983,0.00000011
2020-03-24,2,"Chile",922,2,18729160,0.00004923,0.00000011
2020-03-25,3,"Chile",1142,3,18729160,0.00006097,0.00000016
2020-03-26,4,"Chile",1306,4,18729160,0.00006973,0.00000021
2020-03-27,5,"Chile",1610,5,18729160,0.00008596,0.00000027
2020-03-28,6,"Chile",1909,6,18729160,0.00010193,0.00000032
2020-03-29,7,"Chile",2139,7,18729160,0.00011421,0.00000037
2020-03-30,8,"Chile",2449,8,18729160,0.00013076,0.00000043
2020-03-31,9,"Chile",2738,12,18729160,0.00014619,0.00000064
2020-04-01,10,"Chile",3031,16,18729160,0.00016183,0.00000085
2020-04-02,11,"Chile",3404,18,18729160,0.00018175,0.00000096
2020-04-03,12,"Chile",3737,22,18729160,0.00019953,0.00000117
2020-04-04,13,"Chile",4161,27,18729160,0.00022217,0.00000144
2020-04-05,14,"Chile",4471,34,18729160,0.00023872,0.00000182
2020-01-22,0,"China",548,17,1392730000,0.00000039,0.00000001
2020-01-23,1,"China",643,18,1392730000,0.00000046,0.00000001
2020-01-24,2,"China",920,26,1392730000,0.00000066,0.00000002
2020-01-25,3,"China",1406,42,1392730000,0.00000101,0.00000003
2020-01-26,4,"China",2075,56,1392730000,0.00000149,0.00000004
2020-01-27,5,"China",2877,82,1392730000,0.00000207,0.00000006
2020-01-28,6,"China",5509,131,1392730000,0.00000396,0.00000009
2020-01-29,7,"China",6087,133,1392730000,0.00000437,0.0000001
2020-01-30,8,"China",8141,171,1392730000,0.00000585,0.00000012
2020-01-31,9,"China",9802,213,1392730000,0.00000704,0.00000015
2020-02-01,10,"China",11891,259,1392730000,0.00000854,0.00000019
2020-02-02,11,"China",16630,361,1392730000,0.00001194,0.00000026
2020-02-03,12,"China",19716,425,1392730000,0.00001416,0.00000031
2020-02-04,13,"China",23707,491,1392730000,0.00001702,0.00000035
2020-02-05,14,"China",27440,563,1392730000,0.0000197,0.0000004
2020-02-06,15,"China",30587,633,1392730000,0.00002196,0.00000045
2020-02-07,16,"China",34110,718,1392730000,0.00002449,0.00000052
2020-02-08,17,"China",36814,805,1392730000,0.00002643,0.00000058
2020-02-09,18,"China",39829,905,1392730000,0.0000286,0.00000065
2020-02-10,19,"China",42354,1012,1392730000,0.00003041,0.00000073
2020-02-11,20,"China",44386,1112,1392730000,0.00003187,0.0000008
2020-02-12,21,"China",44759,1117,1392730000,0.00003214,0.0000008
2020-02-13,22,"China",59895,1369,1392730000,0.00004301,0.00000098
2020-02-14,23,"China",66358,1521,1392730000,0.00004765,0.00000109
2020-02-15,24,"China",68413,1663,1392730000,0.00004912,0.00000119
2020-02-16,25,"China",70513,1766,1392730000,0.00005063,0.00000127
2020-02-17,26,"China",72434,1864,1392730000,0.00005201,0.00000134
2020-02-18,27,"China",74211,2003,1392730000,0.00005328,0.00000144
2020-02-19,28,"China",74619,2116,1392730000,0.00005358,0.00000152
2020-02-20,29,"China",75077,2238,1392730000,0.00005391,0.00000161
2020-02-21,30,"China",75550,2238,1392730000,0.00005425,0.00000161
2020-02-22,31,"China",77001,2443,1392730000,0.00005529,0.00000175
2020-02-23,32,"China",77022,2445,1392730000,0.0000553,0.00000176
2020-02-24,33,"China",77241,2595,1392730000,0.00005546,0.00000186
2020-02-25,34,"China",77754,2665,1392730000,0.00005583,0.00000191
2020-02-26,35,"China",78166,2717,1392730000,0.00005612,0.00000195
2020-02-27,36,"China",78600,2746,1392730000,0.00005644,0.00000197
2020-02-28,37,"China",78928,2790,1392730000,0.00005667,0.000002
2020-02-29,38,"China",79356,2837,1392730000,0.00005698,0.00000204
2020-03-01,39,"China",79932,2872,1392730000,0.00005739,0.00000206
2020-03-02,40,"China",80136,2914,1392730000,0.00005754,0.00000209
2020-03-03,41,"China",80261,2947,1392730000,0.00005763,0.00000212
2020-03-04,42,"China",80386,2983,1392730000,0.00005772,0.00000214
2020-03-05,43,"China",80537,3015,1392730000,0.00005783,0.00000216
2020-03-06,44,"China",80690,3044,1392730000,0.00005794,0.00000219
2020-03-07,45,"China",80770,3072,1392730000,0.00005799,0.00000221
2020-03-08,46,"China",80823,3100,1392730000,0.00005803,0.00000223
2020-03-09,47,"China",80860,3123,1392730000,0.00005806,0.00000224
2020-03-10,48,"China",80887,3139,1392730000,0.00005808,0.00000225
2020-03-11,49,"China",80921,3161,1392730000,0.0000581,0.00000227
2020-03-12,50,"China",80932,3172,1392730000,0.00005811,0.00000228
2020-03-13,51,"China",80945,3180,1392730000,0.00005812,0.00000228
2020-03-14,52,"China",80977,3193,1392730000,0.00005814,0.00000229
2020-03-15,53,"China",81003,3203,1392730000,0.00005816,0.0000023
2020-03-16,54,"China",81033,3217,1392730000,0.00005818,0.00000231
2020-03-17,55,"China",81058,3230,1392730000,0.0000582,0.00000232
2020-03-18,56,"China",81102,3241,1392730000,0.00005823,0.00000233
2020-03-19,57,"China",81156,3249,1392730000,0.00005827,0.00000233
2020-03-20,58,"China",81250,3253,1392730000,0.00005834,0.00000234
2020-03-21,59,"China",81305,3259,1392730000,0.00005838,0.00000234
2020-03-22,60,"China",81435,3274,1392730000,0.00005847,0.00000235
2020-03-23,61,"China",81498,3274,1392730000,0.00005852,0.00000235
2020-03-24,62,"China",81591,3281,1392730000,0.00005858,0.00000236
2020-03-25,63,"China",81661,3285,1392730000,0.00005863,0.00000236
2020-03-26,64,"China",81782,3291,1392730000,0.00005872,0.00000236
2020-03-27,65,"China",81897,3296,1392730000,0.0000588,0.00000237
2020-03-28,66,"China",81999,3299,1392730000,0.00005888,0.00000237
2020-03-29,67,"China",82122,3304,1392730000,0.00005896,0.00000237
2020-03-30,68,"China",82198,3308,1392730000,0.00005902,0.00000238
2020-03-31,69,"China",82279,3309,1392730000,0.00005908,0.00000238
2020-04-01,70,"China",82361,3316,1392730000,0.00005914,0.00000238
2020-04-02,71,"China",82432,3322,1392730000,0.00005919,0.00000239
2020-04-03,72,"China",82511,3326,1392730000,0.00005924,0.00000239
2020-04-04,73,"China",82543,3330,1392730000,0.00005927,0.00000239
2020-04-05,74,"China",82602,3333,1392730000,0.00005931,0.00000239
2020-03-22,0,"Colombia",231,2,49648685,0.00000465,0.00000004
2020-03-23,1,"Colombia",277,3,49648685,0.00000558,0.00000006
2020-03-24,2,"Colombia",378,3,49648685,0.00000761,0.00000006
2020-03-25,3,"Colombia",470,4,49648685,0.00000947,0.00000008
2020-03-26,4,"Colombia",491,6,49648685,0.00000989,0.00000012
2020-03-27,5,"Colombia",539,6,49648685,0.00001086,0.00000012
2020-03-28,6,"Colombia",608,6,49648685,0.00001225,0.00000012
2020-03-29,7,"Colombia",702,10,49648685,0.00001414,0.0000002
2020-03-30,8,"Colombia",798,12,49648685,0.00001607,0.00000024
2020-03-31,9,"Colombia",906,16,49648685,0.00001825,0.00000032
2020-04-01,10,"Colombia",1065,17,49648685,0.00002145,0.00000034
2020-04-02,11,"Colombia",1161,19,49648685,0.00002338,0.00000038
2020-04-03,12,"Colombia",1267,25,49648685,0.00002552,0.0000005
2020-04-04,13,"Colombia",1406,32,49648685,0.00002832,0.00000064
2020-04-05,14,"Colombia",1485,35,49648685,0.00002991,0.0000007
2020-03-19,0,"Costa Rica",69,1,4999441,0.0000138,0.0000002
2020-03-20,1,"Costa Rica",89,1,4999441,0.0000178,0.0000002
2020-03-21,2,"Costa Rica",117,2,4999441,0.0000234,0.0000004
2020-03-22,3,"Costa Rica",134,2,4999441,0.0000268,0.0000004
2020-03-23,4,"Costa Rica",158,2,4999441,0.0000316,0.0000004
2020-03-24,5,"Costa Rica",177,2,4999441,0.0000354,0.0000004
2020-03-25,6,"Costa Rica",201,2,4999441,0.0000402,0.0000004
2020-03-26,7,"Costa Rica",231,2,4999441,0.00004621,0.0000004
2020-03-27,8,"Costa Rica",263,2,4999441,0.00005261,0.0000004
2020-03-28,9,"Costa Rica",295,2,4999441,0.00005901,0.0000004
2020-03-29,10,"Costa Rica",314,2,4999441,0.00006281,0.0000004
2020-03-30,11,"Costa Rica",330,2,4999441,0.00006601,0.0000004
2020-03-31,12,"Costa Rica",347,2,4999441,0.00006941,0.0000004
2020-04-01,13,"Costa Rica",375,2,4999441,0.00007501,0.0000004
2020-04-02,14,"Costa Rica",396,2,4999441,0.00007921,0.0000004
2020-04-03,15,"Costa Rica",416,2,4999441,0.00008321,0.0000004
2020-04-04,16,"Costa Rica",435,2,4999441,0.00008701,0.0000004
2020-04-05,17,"Costa Rica",454,2,4999441,0.00009081,0.0000004
2020-03-29,0,"Cote d'Ivoire",165,1,25069229,0.00000658,0.00000004
2020-03-30,1,"Cote d'Ivoire",168,1,25069229,0.0000067,0.00000004
2020-03-31,2,"Cote d'Ivoire",179,1,25069229,0.00000714,0.00000004
2020-04-01,3,"Cote d'Ivoire",190,1,25069229,0.00000758,0.00000004
2020-04-02,4,"Cote d'Ivoire",194,1,25069229,0.00000774,0.00000004
2020-04-03,5,"Cote d'Ivoire",218,1,25069229,0.0000087,0.00000004
2020-04-04,6,"Cote d'Ivoire",245,1,25069229,0.00000977,0.00000004
2020-04-05,7,"Cote d'Ivoire",261,3,25069229,0.00001041,0.00000012
2020-03-19,0,"Croatia",105,1,4089400,0.00002568,0.00000024
2020-03-20,1,"Croatia",128,1,4089400,0.0000313,0.00000024
2020-03-21,2,"Croatia",206,1,4089400,0.00005037,0.00000024
2020-03-22,3,"Croatia",254,1,4089400,0.00006211,0.00000024
2020-03-23,4,"Croatia",315,1,4089400,0.00007703,0.00000024
2020-03-24,5,"Croatia",382,1,4089400,0.00009341,0.00000024
2020-03-25,6,"Croatia",442,1,4089400,0.00010808,0.00000024
2020-03-26,7,"Croatia",495,3,4089400,0.00012104,0.00000073
2020-03-27,8,"Croatia",586,3,4089400,0.0001433,0.00000073
2020-03-28,9,"Croatia",657,5,4089400,0.00016066,0.00000122
2020-03-29,10,"Croatia",713,6,4089400,0.00017435,0.00000147
2020-03-30,11,"Croatia",790,6,4089400,0.00019318,0.00000147
2020-03-31,12,"Croatia",867,6,4089400,0.00021201,0.00000147
2020-04-01,13,"Croatia",963,6,4089400,0.00023549,0.00000147
2020-04-02,14,"Croatia",1011,7,4089400,0.00024722,0.00000171
2020-04-03,15,"Croatia",1079,8,4089400,0.00026385,0.00000196
2020-04-04,16,"Croatia",1126,12,4089400,0.00027535,0.00000293
2020-04-05,17,"Croatia",1182,15,4089400,0.00028904,0.00000367
2020-03-18,0,"Cuba",7,1,11338138,0.00000062,0.00000009
2020-03-19,1,"Cuba",11,1,11338138,0.00000097,0.00000009
2020-03-20,2,"Cuba",16,1,11338138,0.00000141,0.00000009
2020-03-21,3,"Cuba",21,1,11338138,0.00000185,0.00000009
2020-03-22,4,"Cuba",35,1,11338138,0.00000309,0.00000009
2020-03-23,5,"Cuba",40,1,11338138,0.00000353,0.00000009
2020-03-24,6,"Cuba",48,1,11338138,0.00000423,0.00000009
2020-03-25,7,"Cuba",57,1,11338138,0.00000503,0.00000009
2020-03-26,8,"Cuba",67,2,11338138,0.00000591,0.00000018
2020-03-27,9,"Cuba",80,2,11338138,0.00000706,0.00000018
2020-03-28,10,"Cuba",119,3,11338138,0.0000105,0.00000026
2020-03-29,11,"Cuba",139,3,11338138,0.00001226,0.00000026
2020-03-30,12,"Cuba",170,4,11338138,0.00001499,0.00000035
2020-03-31,13,"Cuba",186,6,11338138,0.0000164,0.00000053
2020-04-01,14,"Cuba",212,6,11338138,0.0000187,0.00000053
2020-04-02,15,"Cuba",233,6,11338138,0.00002055,0.00000053
2020-04-03,16,"Cuba",269,6,11338138,0.00002373,0.00000053
2020-04-04,17,"Cuba",288,6,11338138,0.0000254,0.00000053
2020-04-05,18,"Cuba",320,8,11338138,0.00002822,0.00000071
2020-03-22,0,"Cyprus",95,1,1189265,0.00007988,0.00000084
2020-03-23,1,"Cyprus",116,1,1189265,0.00009754,0.00000084
2020-03-24,2,"Cyprus",124,3,1189265,0.00010427,0.00000252
2020-03-25,3,"Cyprus",132,3,1189265,0.00011099,0.00000252
2020-03-26,4,"Cyprus",146,3,1189265,0.00012276,0.00000252
2020-03-27,5,"Cyprus",162,5,1189265,0.00013622,0.0000042
2020-03-28,6,"Cyprus",179,5,1189265,0.00015051,0.0000042
2020-03-29,7,"Cyprus",214,5,1189265,0.00017994,0.0000042
2020-03-30,8,"Cyprus",230,7,1189265,0.0001934,0.00000589
2020-03-31,9,"Cyprus",262,8,1189265,0.0002203,0.00000673
2020-04-01,10,"Cyprus",320,9,1189265,0.00026907,0.00000757
2020-04-02,11,"Cyprus",356,10,1189265,0.00029934,0.00000841
2020-04-03,12,"Cyprus",396,11,1189265,0.00033298,0.00000925
2020-04-04,13,"Cyprus",426,11,1189265,0.0003582,0.00000925
2020-04-05,14,"Cyprus",446,9,1189265,0.00037502,0.00000757
2020-03-14,0,"Denmark",836,1,5797446,0.0001442,0.00000017
2020-03-15,1,"Denmark",875,2,5797446,0.00015093,0.00000034
2020-03-16,2,"Denmark",933,3,5797446,0.00016093,0.00000052
2020-03-17,3,"Denmark",1025,4,5797446,0.0001768,0.00000069
2020-03-18,4,"Denmark",1116,4,5797446,0.0001925,0.00000069
2020-03-19,5,"Denmark",1225,6,5797446,0.0002113,0.00000103
2020-03-20,6,"Denmark",1337,9,5797446,0.00023062,0.00000155
2020-03-21,7,"Denmark",1420,13,5797446,0.00024494,0.00000224
2020-03-22,8,"Denmark",1514,13,5797446,0.00026115,0.00000224
2020-03-23,9,"Denmark",1572,24,5797446,0.00027115,0.00000414
2020-03-24,10,"Denmark",1718,32,5797446,0.00029634,0.00000552
2020-03-25,11,"Denmark",1862,34,5797446,0.00032118,0.00000586
2020-03-26,12,"Denmark",2023,41,5797446,0.00034895,0.00000707
2020-03-27,13,"Denmark",2200,52,5797446,0.00037948,0.00000897
2020-03-28,14,"Denmark",2366,65,5797446,0.00040811,0.00001121
2020-03-29,15,"Denmark",2564,72,5797446,0.00044226,0.00001242
2020-03-30,16,"Denmark",2755,77,5797446,0.00047521,0.00001328
2020-03-31,17,"Denmark",3039,90,5797446,0.0005242,0.00001552
2020-04-01,18,"Denmark",3290,104,5797446,0.00056749,0.00001794
2020-04-02,19,"Denmark",3573,123,5797446,0.00061631,0.00002122
2020-04-03,20,"Denmark",3946,139,5797446,0.00068064,0.00002398
2020-04-04,21,"Denmark",4269,161,5797446,0.00073636,0.00002777
2020-04-05,22,"Denmark",4561,179,5797446,0.00078673,0.00003088
2020-03-17,0,"Dominican Republic",21,1,10627165,0.00000198,0.00000009
2020-03-18,1,"Dominican Republic",21,1,10627165,0.00000198,0.00000009
2020-03-19,2,"Dominican Republic",34,2,10627165,0.0000032,0.00000019
2020-03-20,3,"Dominican Republic",72,2,10627165,0.00000678,0.00000019
2020-03-21,4,"Dominican Republic",112,2,10627165,0.00001054,0.00000019
2020-03-22,5,"Dominican Republic",202,3,10627165,0.00001901,0.00000028
2020-03-23,6,"Dominican Republic",245,3,10627165,0.00002305,0.00000028
2020-03-24,7,"Dominican Republic",312,6,10627165,0.00002936,0.00000056
2020-03-25,8,"Dominican Republic",392,10,10627165,0.00003689,0.00000094
2020-03-26,9,"Dominican Republic",488,10,10627165,0.00004592,0.00000094
2020-03-27,10,"Dominican Republic",581,20,10627165,0.00005467,0.00000188
2020-03-28,11,"Dominican Republic",719,28,10627165,0.00006766,0.00000263
2020-03-29,12,"Dominican Republic",859,39,10627165,0.00008083,0.00000367
2020-03-30,13,"Dominican Republic",901,42,10627165,0.00008478,0.00000395
2020-03-31,14,"Dominican Republic",1109,51,10627165,0.00010436,0.0000048
2020-04-01,15,"Dominican Republic",1284,57,10627165,0.00012082,0.00000536
2020-04-02,16,"Dominican Republic",1380,60,10627165,0.00012986,0.00000565
2020-04-03,17,"Dominican Republic",1488,68,10627165,0.00014002,0.0000064
2020-04-04,18,"Dominican Republic",1488,68,10627165,0.00014002,0.0000064
2020-04-05,19,"Dominican Republic",1745,82,10627165,0.0001642,0.00000772
2020-03-14,0,"Ecuador",28,2,17084357,0.00000164,0.00000012
2020-03-15,1,"Ecuador",28,2,17084357,0.00000164,0.00000012
2020-03-16,2,"Ecuador",37,2,17084357,0.00000217,0.00000012
2020-03-17,3,"Ecuador",58,2,17084357,0.00000339,0.00000012
2020-03-18,4,"Ecuador",111,2,17084357,0.0000065,0.00000012
2020-03-19,5,"Ecuador",199,3,17084357,0.00001165,0.00000018
